sub1,sub2,IES,own_drw,ctr_drw,category
203,236,-0.123407800130937,0.709558969873442,0.609238762816351,livingroom
203,237,-0.147372243100934,0.758272966873516,0.669301225194994,livingroom
203,238,0.18270237527913,0.664905208237178,0.743840987958933,livingroom
203,240,-0.02588813476186,0.792391473193411,0.894039880837318,livingroom
203,241,-0.169528800150087,0.87260123755558,0.907640587242959,livingroom
203,242,0.0456980505499693,0.918486109998243,0.824255420946348,livingroom
203,243,-0.0737468483207043,0.742885226663104,0.839971780564986,livingroom
203,244,0.176058501543982,0.6435650646581,0.844543038818776,livingroom
204,205,-0.0225248170829141,0.805552119656299,0.659923076027533,livingroom
204,206,-0.00955611320416138,0.654600381997339,0.683280915435153,livingroom
204,207,0.223529958655983,0.521561531253104,0.627301722521084,livingroom
204,208,-0.144233215079545,0.715564127867078,0.749866515479759,livingroom
204,209,0.198534376577629,0.748014187808927,0.795037329984754,livingroom
204,210,0.206336606179479,0.785546894174481,0.603311422592706,livingroom
204,211,0.15985936359577,0.885505136548756,0.770842521959868,livingroom
204,212,0.255861041406514,0.674972601344492,0.721596073575087,livingroom
204,213,0.147666673924767,0.532803133417065,0.754558160303004,livingroom
204,214,0.14805928790819,0.691554037138553,0.543599017334242,livingroom
204,216,0.102979534512902,0.706971244364331,0.634376394580465,livingroom
204,218,0.375342022977667,0.572031632712858,0.685375355086291,livingroom
204,219,0.0946392830261407,0.725529759929055,0.589797552497868,livingroom
204,220,0.159760851477541,0.895243361877947,0.730749371093924,livingroom
204,221,0.279675845901448,0.895941713770786,0.75258569268306,livingroom
204,222,0.344486205113388,0.875777757567344,0.764774753860701,livingroom
204,224,-0.0312706929638397,0.567418397294251,0.612507430732982,livingroom
204,225,0.159662342433943,0.783270074744501,0.65133882184979,livingroom
204,226,-0.0549411682744107,0.621195608526851,0.771753370041222,livingroom
204,227,0.485890106284188,0.661636283962763,0.640409620681448,livingroom
204,228,0.172297196510569,0.76414182053037,0.663526629552884,livingroom
204,229,0.229491966711413,0.708360460804525,0.659361919215368,livingroom
204,230,-0.0224287301401814,0.707880694007558,0.739800420771166,livingroom
204,231,0.128969635895942,0.693272583266842,0.678766488337293,livingroom
204,232,0.420850937441541,0.88543847036502,0.710397496676505,livingroom
204,233,0.236890995467999,0.765996891879291,0.722190310258247,livingroom
204,234,0.320611816255542,0.598063496405154,0.623114084854074,livingroom
204,235,0.158677420650616,0.675155908647464,0.731278872327057,livingroom
204,236,0.0649651902254641,0.762635805436945,0.595069247127916,livingroom
204,237,-0.0846675234399009,0.66610693265956,0.597736966455313,livingroom
204,238,0.0936703596791468,0.638804158781462,0.666158800050985,livingroom
204,240,0.0877636555125204,0.746435389905038,0.70522216869915,livingroom
204,241,0.212254742213326,0.578264755620824,0.722867738147988,livingroom
204,242,0.0659296940082031,0.652569890164169,0.637894568660649,livingroom
204,243,-0.146292880018155,0.61359691802346,0.637932646137659,livingroom
204,244,0.239329087660633,0.696177756544199,0.733187803740609,livingroom
205,206,0.102009025997718,0.906753401982612,0.694001026102597,livingroom
205,207,-0.164196971954701,0.673664983386629,0.736817542000506,livingroom
205,208,0.0281947436117833,0.896657575179925,0.681069016427807,livingroom
205,209,-0.0482005586697344,0.720657815721963,0.555393556598868,livingroom
