sub1,sub2,IES,own_drw,ctr_drw,photo,category
109,135,0.208742241786974,0.645547888979613,0.626663917276704,0.877192748012711,kitchen
109,136,0.241362965078975,0.485301854208725,0.559308797353391,0.775995968204733,kitchen
109,137,-0.0117652487050971,0.533856125519766,0.59071415088927,0.665981020691058,kitchen
109,138,-0.0741331060313104,0.605560909174347,0.696238702599728,0.668457914569207,kitchen
109,139,0.107252094361751,0.609640299017137,0.633094954035395,0.73627277422645,kitchen
109,140,-0.149728404498157,0.517378285502834,0.506621475629872,0.777632202918099,kitchen
109,141,0.0552301586727979,0.517640121693561,0.694617863097409,0.726296595276779,kitchen
111,112,0.462860793274352,0.731957746400805,0.718852678347582,0.657848753685323,kitchen
111,113,0.136202173637919,0.600148392473643,0.863359016432801,0.9577709556989,kitchen
111,114,0.289976132784754,0.604948569878487,0.834272139519367,0.798427943435195,kitchen
111,116,0.237601818919987,0.646167127925614,0.674109646650598,0.525034843993472,kitchen
111,117,-0.0336741871065172,0.853740633861824,0.774352281645575,0.544131532659678,kitchen
111,118,-0.245130822384121,0.604429128052047,0.502094934388997,0.781715331149629,kitchen
111,119,0.0978379974837993,0.593141800195834,0.656372117045646,0.676212131484806,kitchen
111,120,0.221411675222298,0.572134196357292,0.871099584142808,0.676212131484806,kitchen
111,121,0.341575885707719,0.722241160386681,0.719091305024616,0.701764862093459,kitchen
111,122,0.0677625901935615,0.755069323754725,0.832648706384571,0.66661347294713,kitchen
111,123,0.229087260232094,0.69238425507565,0.730652444294421,0.874512788651812,kitchen
111,124,0.122237866030282,0.718181862750093,0.720652422702093,0.657216978976094,kitchen
111,125,0.176950055752285,0.651259726542114,0.674225288065085,0.880272449735369,kitchen
111,126,0.521425567887295,0.783565065064286,0.784770201081635,0.558381703852344,kitchen
111,127,0.0833134781845471,0.594088880856742,0.774124807427362,0.84897585700142,kitchen
111,129,-0.140999045626312,0.536492121220804,0.779322770417396,0.766200360818687,kitchen
111,130,0.0644829837045825,0.684833989188775,0.745991330985134,0.953413165159144,kitchen
111,131,-0.100359599914989,0.647750299012823,0.639782594630574,0.683385481495807,kitchen
111,132,0.395661295858759,0.530719346299539,0.728993146773812,0.676627263084156,kitchen
111,134,0.10443566039895,0.803630697512431,0.677389307480237,0.618033852849544,kitchen
111,135,-0.133952740356486,0.816096255535244,0.657923893526208,0.791947772601139,kitchen
111,136,0.255553673186766,0.72722599578741,0.645233017272604,0.565757603540792,kitchen
111,137,0.388520465772124,0.569157358125861,0.504375072955127,0.57727281128071,kitchen
111,138,-0.00619455702352258,0.803661552412332,0.844530356365797,0.686889692053379,kitchen
111,139,-0.103950236373936,0.626834604259366,0.670033178273693,0.54133373214084,kitchen
111,140,-0.147961130168618,0.788827261188448,0.673668441487964,0.607026222723247,kitchen
111,141,0.690899312245162,0.804264334417026,0.807894364996327,0.541217796389514,kitchen
112,113,-0.00110444222577396,0.750251495993112,0.79091818511029,0.478138204522113,kitchen
112,114,0.433808731483351,0.731314100273379,0.723669550869309,0.459434408939968,kitchen
112,116,0.193944279556178,0.731154952520333,0.491923659535184,0.423169992169565,kitchen
112,117,-0.0529184894452343,0.795304819824032,0.656435711837821,0.519514173063267,kitchen
112,118,-0.116393121902838,0.770753250759798,0.515505844117741,0.537446928890536,kitchen
112,119,0.120288713932111,0.628579556763282,0.702923163596048,0.7263494505352,kitchen
112,120,0.348916359028175,0.665411220293181,0.740611471280982,0.7263494505352,kitchen
112,121,0.43611639829203,0.647373548382752,0.590322599604856,0.772588873938756,kitchen
112,122,0.110945168544132,0.794046482456371,0.830739564399052,0.467934722509654,kitchen
112,123,0.128774351355354,0.701498494329806,0.70615163200416,0.559770743787638,kitchen
112,124,0.172099367651428,0.692728321054454,0.707592343023318,0.499215037766034,kitchen
112,125,0.258219108412892,0.658343938922064,0.84182229078272,0.596786108442438,kitchen
