101_bat,102_bat,103_bat,104_bat,105_bat,106_bat,109_bat,111_bat,112_bat,113_bat,114_bat,116_bat,117_bat,118_bat,119_bat,120_bat,121_bat,122_bat,123_bat,124_bat,125_bat,126_bat,127_bat,129_bat,130_bat,131_bat,132_bat,134_bat,135_bat,136_bat,137_bat,138_bat,139_bat,140_bat,141_bat,101_kit,102_kit,103_kit,104_kit,105_kit,106_kit,109_kit,111_kit,112_kit,113_kit,114_kit,116_kit,117_kit,118_kit,119_kit,120_kit,121_kit,122_kit,123_kit,124_kit,125_kit,126_kit,127_kit,129_kit,130_kit,131_kit,132_kit,134_kit,135_kit,136_kit,137_kit,138_kit,139_kit,140_kit,141_kit
1.9889991,2.4007735,1.3706523,1.3512774,1.3506639,0.78761953,1.456121,1.1817398,0.5019284,2.0221364,0.9605125,1.079564,1.0281287,1.4578738,2.1266775,1.4889612,1.8198875,1.2060394,1.5586274,0.864131,0.97185296,1.1389638,-0.47419512,-0.20901202,1.7040489,1.5768793,0.99280447,0.7883373,-0.28327808,1.1540378,1.7239602,1.0612544,2.3729002,0.63526696,0.6436268,0.71845645,1.1057845,0.008097881,0.7067683,1.0964354,1.7151266,2.2389705,-0.08734023,0.3577172,0.718206,0.3470288,0.35560137,0.40570915,0.65766287,1.7751548,0.3745682,0.96248627,1.2650124,2.0078335,1.211158,0.58126277,0.48293093,0.32410383,1.4031612,1.0021105,1.2721864,0.24115464,-0.16676402,0.75940627,0.21061587,1.0269762,2.3814487,1.3059696,0.6343321,0.3205836
-0.60612404,-0.26176456,-1.7022487,-0.66750395,-0.6061087,-1.1312228,-0.64271104,-1.4124149,-0.97272825,-0.52769136,-1.5414274,-1.1571596,-1.0821,-1.0725439,-1.2493094,-0.7294027,-1.6030993,-1.5679215,-0.09350259,-1.4912636,-0.86407685,-1.7362527,-1.5740169,-0.96247655,-1.5419979,-0.75248563,-1.2863342,-1.704623,-1.1786144,-1.6419424,-0.95545834,-0.618967,-0.7367869,-1.7938489,-0.54336214,-1.8048089,-0.8515871,-1.2558209,-0.54571605,-1.6121124,-0.1753156,-1.6629721,-1.8306448,-1.0461547,-2.1342094,-1.6826445,-1.8532646,-1.2764586,-1.0105944,-1.8025211,-2.2284148,-1.5445248,-1.4872156,-1.4801587,-1.4943306,-1.4244971,-1.7379982,-1.610476,-0.6169058,-1.81144,-1.5166495,-1.3514966,-2.105706,-1.3737553,-1.9325691,-0.27590522,-0.3010379,-1.233648,-1.0014694,-1.5559689
0.61647934,0.3225583,-0.11349552,0.22866645,0.8863404,0.7901656,0.499873,0.5679322,0.5741097,0.23992665,0.8746289,-0.218733,0.050406795,0.6050715,1.1041814,0.73265815,0.37935758,0.54414713,2.2393193,-0.027714442,-0.1838642,0.73675025,0.9792502,0.06627743,0.47834328,0.6132192,0.7146875,1.3736445,0.26993853,1.048354,0.83520216,0.46565917,1.0432074,0.6821663,1.0386747,-0.28392243,0.055401526,-0.10703407,0.6976315,0.47922018,1.1976051,1.3052356,0.12061235,-0.069958605,0.011323212,0.02224504,-0.31251392,-0.34874716,-0.015266404,-0.03964457,-0.23961057,0.29987723,-0.028804515,0.19860323,0.02645918,-0.394298,-0.31041154,0.43032333,0.15326366,-0.12659712,-0.39851698,-0.041875865,0.88745934,0.20362866,-0.20819691,1.5795318,1.372118,0.57835764,0.33758983,0.8101031
-0.9421844,0.112250656,-1.3747151,-1.0256001,-0.6274123,-1.3349098,-0.47431955,-1.1205816,-1.2861791,-1.156928,-0.71052164,-0.50651485,-0.4460983,-1.0333006,-0.4400562,-1.0018891,-0.96277773,-1.3406618,-1.6775603,-0.8567259,-0.9789971,-1.4574186,-1.6249269,-1.0656507,-0.83482516,-0.7256716,-0.7427022,-1.0562998,-0.933954,-0.9348602,-0.16412868,-1.570766,-1.3084705,-0.7790493,-0.6538525,-1.4182397,-1.6591249,-0.9486083,-1.0898806,-1.9059422,-0.4805463,-1.2376844,-0.9283,-0.6195919,-1.0980814,-1.0112895,-0.8936322,-1.5065042,-1.244379,-0.41378212,-0.5158432,-0.9363779,-1.3756496,-0.4311548,-2.3165963,-0.389495,-1.4454011,-0.7684345,-1.9576087,-0.7823084,-0.63129944,-0.8477246,-1.7739831,-1.8386723,-1.1692163,-1.1725034,-0.8743075,-1.0196453,-0.9145598,-1.414166
0.35707885,0.09026311,0.07392277,0.41157427,0.29160485,-0.031926017,0.91293603,0.60300493,0.59714335,0.48230472,0.04611836,0.2306263,0.34357274,0.8094135,0.21394494,0.0051176427,0.42519656,0.25691465,0.7969143,0.1934324,0.8723792,-0.35783073,0.4482785,0.055284977,0.18695284,-0.2621362,0.08726722,0.13560778,0.31125915,-0.19081539,1.2397801,0.044322696,0.46242073,-0.041874673,0.7153802,0.38979435,0.47955048,-0.28367722,0.28189254,0.2677471,0.14887859,-0.027102163,-0.6118875,0.13484298,-0.0148881795,0.26537853,-0.36538357,-0.27255017,0.37653401,0.55734587,0.15795884,-0.17393056,0.3061781,0.5014032,0.105146006,0.17562006,0.1323134,0.5150025,0.11139123,-0.1300836,0.6305986,0.095837,-0.34974763,-0.95384264,-0.121008,0.6017043,0.5146188,0.5330284,0.5881107,0.21816622
-0.37782127,-0.66651887,-0.2668502,0.11906805,0.15573329,0.33959222,-0.58765084,-1.1544572,-0.033988375,-0.16460578,-0.7271759,1.2008308,-0.5951209,-0.46705055,-0.11455177,-0.42635542,-0.7901746,-0.44038722,-0.23582485,-0.7236773,-0.6694956,-1.4045624,-0.7367052,-0.063996814,-0.3920592,-1.5952836,-0.88429856,-0.37453157,-0.27576673,-1.501443,-0.5668606,-0.06636565,0.09933399,-0.44328412,-0.15853643,-0.26710272,-0.2968365,-0.66271394,-0.5651709,-0.56032115,-0.12887754,0.7009421,-0.5287619,-0.52889884,-0.035776652,-0.4810578,-0.68102807,-0.30243918,0.14778055,-0.2292116,-0.025760947,-0.8074196,-0.70692647,-0.34677872,-0.90531915,-1.0924065,-0.458227,-0.5105551,0.30759922,-0.06960163,-0.62475544,0.011769183,-0.6376497,-0.14350094,-0.5007274,-0.46216908,0.051926468,0.24114014,-0.60313445,-0.44005334
0.27693895,0.029272705,0.9275912,0.32894844,-0.04872334,0.27268288,0.31306732,-0.04643194,0.7262938,0.14499918,0.2781853,0.5156919,0.41480953,0.14789638,0.9495001,-0.17573003,-0.088841915,0.1058682,0.4351908,-0.22191988,0.010015642,0.019583294,0.055127103,0.6431416,-0.16433027,0.58400875,-0.030727312,0.020950327,-0.6262675,-0.73678094,0.71660906,1.0790712,-0.12183271,-0.55775374,0.4441594,0.60314447,0.69739765,0.33144465,-0.39007095,0.44242042,0.5116161,0.8613387,-0.49843642,-0.10095601,-0.040371433,-0.17436765,0.34240147,0.5899937,0.23853432,-0.051330153,0.04302349,0.36774814,0.6899664,0.57365316,-0.50358325,-0.08759554,-0.07753376,0.31312466,0.7639061,-0.18564822,0.4058845,-0.046913896,-0.76577437,0.71760714,0.30735323,0.21719019,0.16574357,0.47738314,-0.32677975,0.24954738
-1.0867225,-1.0609472,-1.5315424,-1.0815202,-0.6641424,-1.6092451,-0.49247274,-1.1227063,-1.0454743,-1.9988291,-1.2420915,-0.53643966,-0.49069235,-1.0020189,-1.3288205,-1.3430873,-1.5580658,-1.5652307,-1.05117,-1.2775884,-1.6161189,-1.6445417,-2.2538846,-0.74278146,-0.44457468,-1.6256937,-1.5432267,-1.2507855,-1.5936186,-1.5435351,-1.7152143,-0.93356544,-1.3446745,-1.6258254,-1.3709654,-1.3185842,-1.4977918,-0.34259292,-0.37677786,-1.2798667,-1.0319288,-1.4572284,-0.29895124,-0.59125805,-0.9517282,-0.48377123,-1.5269688,-1.0755292,-0.8847811,-0.7500513,-0.5354626,-1.2361763,-1.2180609,-0.7265105,-0.7611368,-1.1572398,-0.9266904,-0.8096051,-1.2034898,-1.0599611,-0.9449077,-0.4207204,-0.36989608,-0.9373735,-0.838045,-0.8164005,-0.9613126,-1.5794756,-1.6373041,-0.899379
-0.71467984,-0.31409222,-1.2478663,-0.98734134,-1.1698304,-0.96448565,-0.73754793,-0.93850297,-1.4182323,-0.861221,-0.71352,-1.3668443,-0.55248684,-1.3347979,-0.9994964,-1.2534826,-1.0845283,-1.1146697,-0.9597096,-0.64107084,-1.4898324,0.0041587306,-2.191012,-1.2954324,-1.0425968,-0.9407544,-0.76366866,-1.4439348,-0.90864587,-1.3981658,-0.7743523,-0.8135651,-1.1127597,-1.1386684,-1.4326392,-0.489741,-0.7965093,-1.1102165,-0.7418019,-0.24696395,-0.15680672,-0.24759698,-0.005718635,-0.88508266,-0.9081948,-0.7260484,-0.954546,-0.9072029,-0.7717209,0.26257622,-1.0442352,-0.7725572,-0.28015062,-0.24021415,-0.39504015,-0.07887514,-0.662919,-0.91059244,-0.3183699,-0.14725788,-0.6594773,-0.08059622,0.06477802,-0.35712153,-0.07027642,-0.10073768,0.0030738444,-0.59379596,-1.062389,-1.0633714
0.46142182,-0.22355862,0.11701312,0.9039991,-0.036025677,-0.14807352,0.25947425,-0.029572936,0.061148565,0.659744,0.5295951,-0.06840367,0.4909388,0.01020868,-0.23186363,0.47317812,0.6745756,0.65037143,0.06422218,-0.4409873,0.028471133,0.64117837,0.1431681,0.40759566,0.004600923,0.044149727,0.66432893,0.5994581,0.0407999,0.20688662,0.44985825,0.17642789,0.33279726,0.07835942,0.77653927,0.7073134,0.5600893,0.09220302,0.48353678,-0.055545583,0.11246216,0.20924123,0.31746545,-0.2816944,0.096326895,0.8795739,0.41611734,0.16176711,0.677023,0.0040732534,1.0758047,-0.44763923,0.48796833,0.4467362,0.5477384,0.44607812,0.8976459,0.038121857,0.58342826,0.5640229,0.27754778,0.62453645,0.9361078,-0.42936382,0.8540849,0.7065159,0.4335212,0.32786348,0.40511698,1.047797
1.089018,0.9140029,0.40671653,-0.51011336,0.8798353,-0.21167408,-0.8917954,-0.5926555,-0.22919475,-0.13509642,0.44593647,-0.77651256,0.34949502,0.39421338,0.029863428,0.18609649,0.8814508,0.0005889313,0.039029647,0.050322264,-0.029002102,0.9232022,-0.55856395,-0.5599374,0.29117396,0.47672188,0.29097617,0.6698072,-0.46488526,0.34305626,1.2014947,-0.7215855,0.15201373,-0.13843007,0.24342874,-0.27876863,-0.45215163,-0.13952647,0.24964857,0.6892919,0.40310234,0.54191124,0.7299231,0.043824136,-0.96438485,0.6435708,0.447654,0.5253127,0.8366181,1.9125185,0.12082584,0.204547,0.6459162,0.508498,0.26974028,-0.084565796,1.035951,0.21524653,-0.061832834,1.0596209,-0.18942024,0.04425917,0.799051,0.66396904,0.11831052,1.5140047,0.93012214,-0.37525088,-1.3596216,0.45666465
-1.2587677,-0.1297045,-1.4216943,-1.54999,-0.7341605,-1.2700076,-1.2665143,-2.3369706,-1.7172855,-1.7771374,-1.4890223,-1.4115484,-1.0940981,-1.2856575,-0.72447133,-1.324006,-1.4602717,-1.7263694,-1.1299509,-1.4354713,-1.6041869,-1.8278253,-1.5052549,-1.4888982,-1.7914474,-0.75934553,-2.111307,-1.431796,-1.85919,-1.839737,-0.715679,-1.0223567,-0.7829631,-0.9556228,-2.0955877,-1.0894957,-1.0331631,-0.3916985,-1.2611891,-0.28601602,-0.6555372,-0.96661633,-1.1333832,-1.442869,-1.1468757,-1.1066976,-0.71783525,-0.84631306,-1.4229556,-0.37651116,-1.0648174,-0.30699098,-0.9705142,-0.5758215,-0.035930384,-0.8856851,-1.2929425,-0.8219042,-0.2964364,-0.91420877,-0.97941965,-0.438239,-0.7122433,-0.70624083,-1.053809,-0.56664664,-0.26499644,-1.549999,-1.1095837,-0.61677074
-0.8401971,-0.6969451,-0.91726977,-1.3094635,-0.6724869,-0.8595284,-1.2100928,-0.98889595,-0.54535836,-0.48844302,-0.93519753,-0.7557538,-0.34713528,-0.79873073,-0.26312885,-1.2149161,-1.3029159,-1.2664798,-1.2571547,-1.3231714,-1.2051963,-0.493066,-0.14577319,-1.4560871,-0.5487087,-1.4343635,-1.2181522,-1.4255219,-1.1254911,-1.6964794,-0.8121783,-0.5552087,-0.9618205,-1.0959561,0.036474552,-0.9337037,-1.3155377,-0.76942295,-1.3158131,-1.0943546,-0.500521,-1.1700659,-0.6598029,-0.5767967,-0.82741296,-0.8421929,-1.142158,-1.2395941,0.08474173,-0.2424045,-0.6349171,-1.0388876,-0.52980447,-0.6120246,-1.4101809,-1.3408126,-0.826723,-1.2109305,-0.54900795,-0.8628964,-1.508417,-0.6982723,-1.304792,-0.25889546,-1.3139719,-0.83474183,-1.3449819,-0.64062864,-1.2932235,-0.72990155
-0.010051135,0.6930213,0.07118459,-0.7087394,-0.31918433,-0.7046402,-0.56773245,-0.59648585,-1.6493387,-0.24905725,-0.18082885,0.4104588,-0.9305139,0.10385941,-0.055059724,-0.16071646,0.1735434,-0.599811,-0.73735225,-1.0552365,-0.26366878,-0.47222558,-0.3301648,0.3783751,-0.54556406,0.013029203,-0.53293824,-0.24368843,-0.4572358,-0.37818676,0.080758534,-0.760094,0.3284841,-0.60237753,-0.31057996,-1.2245924,-0.51049685,0.012958163,-0.121463776,-0.11977024,0.6612856,-0.89419734,0.007590396,-0.75377065,-0.78491616,-0.24559805,-0.43135738,-0.6074257,-0.47429976,-0.19282345,-0.8037622,0.03021798,-0.95904666,-0.29054832,-0.8817122,-0.49979386,-0.4443369,-0.9128853,-0.909362,-0.86165804,-0.40787086,-0.4607686,-0.63707286,-0.78170586,-0.50798166,0.04367768,-0.35799533,-0.47411162,-0.16341573,-0.43202516
0.39568624,1.4787815,1.1167393,1.7905766,1.1865904,1.2796235,1.2423682,1.879623,1.5694593,1.9436144,1.2473298,2.3732247,0.5031401,0.86693436,0.00787118,1.458964,1.1847852,1.8034233,2.2241027,1.0782824,1.2922609,2.1441898,2.2018604,1.5513108,1.0871531,1.2409703,1.2114534,1.0858958,2.1569006,2.0817926,1.3316532,2.1183953,2.237623,2.4824777,1.4406844,1.0346777,1.1197162,1.5466454,0.17991373,0.9076824,-0.11783146,0.79847425,0.11841119,0.47490993,0.65720063,0.46856216,0.41832584,0.69081146,1.131861,0.7348607,0.82843345,1.2969114,1.3818265,0.31263444,1.7926835,0.99668616,0.65831465,1.3924501,1.9968398,0.6479025,1.0367942,0.9251339,0.2483159,1.9356029,-0.10016341,0.30388805,0.90817004,1.8309783,1.1052489,1.0520371
-0.4151653,-0.51992494,1.1058538,-0.11311867,0.34064052,1.1940119,0.0973659,1.3391623,1.4065096,1.2292402,-0.85177064,0.67478484,-0.1462764,-0.11031018,-0.814215,0.53870803,0.4141411,0.08910865,1.2664468,0.9373111,1.08287,0.2956201,0.93404377,0.06098452,0.6142604,0.69438106,0.79628474,-0.8646041,0.15747307,0.3848033,0.6525153,2.040893,-0.19764009,0.02085289,0.7118682,0.33187267,0.025643557,0.13912277,0.031546153,1.2125939,-1.7368603,-0.89620364,-0.32285768,-0.38191444,-0.75064117,-1.486771,-0.013591795,-0.35224506,0.09946026,-0.3056042,-0.18230112,1.1680348,0.026485542,-0.29487482,-0.06750669,-0.39681038,-0.30129004,0.054915834,1.3607273,0.15106341,-0.014259275,-0.6322087,-1.0554725,-0.026540102,0.15296549,-0.8421202,-0.8368743,0.29167596,0.3323863,-0.56655806
-1.5757588,-0.0062398543,-2.4700744,-1.3929518,-2.0894024,-2.5282063,-1.4435767,-1.5837978,-1.6963959,-1.903375,-1.0552918,-2.6895204,-1.1889256,-2.153355,-0.9530349,-0.59093904,-2.1564434,-1.4355171,-1.2096854,-2.3480232,-2.6910605,-2.1796496,-2.144541,-2.3363435,-0.92682594,-2.4760478,-1.6703609,-1.8891164,-2.4599643,-2.3743708,-1.9742365,-1.4614967,-1.2541251,-1.7882392,-1.6165496,-1.9532202,-0.9604433,-2.4987686,-1.1028142,-2.3397825,-1.7621775,-2.111714,-2.1861901,-2.3174562,-1.0944637,-0.5302157,-2.52511,-2.3740175,-1.362289,-1.6434834,-0.3114616,-2.5622644,-1.5050921,-2.3273177,-1.8741642,-2.0491652,-1.5433322,-1.5395169,-2.0277085,-2.1332307,-1.7183976,-1.2275282,-2.3197732,-2.187912,-2.2840738,-1.1327667,-1.1959285,-1.1778846,-1.4025223,-2.273007
-0.60630774,-0.64313316,-0.058156405,-0.57796675,-1.3280412,-0.26774603,-0.32504225,0.17728636,0.22000541,-0.2873174,0.050038155,-0.91310674,-0.28236124,-0.60637534,-1.0880284,-0.42343974,-0.3866207,-0.7842505,-0.218554,-0.079114296,-0.23181446,0.035212453,0.8433077,-0.28588217,-0.16799593,-0.7318168,0.028823415,-0.5293337,-0.5330692,-0.33710396,-1.0461516,0.23542511,-1.0195845,-0.5489244,-0.24569972,-0.11442791,-0.63557166,-0.6331408,-0.2922052,-0.72206736,-0.9521363,-0.74580866,0.76501095,0.024744457,-0.88359463,-0.5084703,0.40794778,0.42729807,-0.6611251,-0.2619935,0.32663652,-0.20371622,-0.30761412,-1.1564192,-0.6966493,-0.59360236,-0.14889637,-0.3608101,-0.46057743,-0.27061546,-0.31994545,-0.22008623,0.3391173,-0.040815823,0.6822854,0.022810476,-0.47389862,-0.6588279,-0.8312584,-0.9089332
0.98257947,1.013966,0.38402927,0.3455932,0.16645373,-0.23513675,0.26492247,-0.0022730744,0.0335947,0.21265341,0.18388197,-0.65008575,0.33895475,0.6487728,0.1744906,0.2697147,0.88784015,-0.08631938,0.01687854,-0.12467669,0.26476872,0.34162402,-0.7053343,-0.6246375,0.03287028,0.28966033,0.76122195,-0.2620932,-0.010771829,0.23463394,0.5747805,-1.3094808,0.2229849,-0.49936995,0.31679624,-0.23141025,0.50316745,-0.32127842,0.6246996,-0.5589732,1.2030208,-0.14293446,-0.16744679,0.73767734,0.7360788,0.74423885,0.26281977,-0.5679992,-0.08074355,0.72679305,-0.8426917,0.090834804,-0.0655963,0.0773147,-0.5854166,0.14459385,0.31639177,-0.051246554,-1.0000215,-0.36370507,0.5324771,0.034914076,-0.6095101,-0.7678612,-0.09174244,1.0370543,0.48365572,-0.56507957,-0.3005181,-0.34219143
-0.04163664,-0.6893109,0.09973665,0.26237354,0.19534948,-0.13911456,0.44683284,-0.08345438,0.11632836,-0.5438027,-0.10077926,0.118348226,-0.6336151,0.29694343,-0.21534178,0.11135855,0.08987227,-0.31945086,-0.29284048,0.56915766,0.448835,-0.20386562,0.49482056,0.85447145,0.102285676,0.42906538,0.2159489,-0.19711806,0.457976,0.25880298,-0.519356,0.38207006,-0.9434678,0.15535986,-0.5628586,0.34988397,0.28410608,1.1622293,0.5813336,0.707011,-0.6601646,-0.5582563,1.3216038,0.414198,0.5479204,0.573722,1.1988393,0.19214554,0.7744371,0.006080018,1.1226315,1.0384327,0.2992911,-0.49697167,0.7190369,1.1214504,0.5017562,0.824093,0.061809476,0.89065146,0.24932508,0.16249305,0.97171533,0.9816037,1.0592813,0.03886714,-0.66051143,-0.66202587,0.35470593,0.4568636
0.92064613,1.0732409,0.12802388,-1.4736376,0.9485837,0.6098597,-0.40793964,1.321345,1.1515645,-0.32956854,0.8247648,-1.1426609,0.5276713,1.17942,0.062289555,0.9588036,0.62238747,1.157466,1.1184087,0.3701228,-0.36086342,1.1515619,0.34836382,-0.034992408,0.6912721,0.6081629,1.2161999,0.56588125,-0.2691237,1.0222454,0.92825675,-0.33823302,0.0680355,0.992,0.41298905,-0.0051070666,0.018469473,-0.14573742,-0.3276365,0.31396523,0.8309081,-0.7392803,0.34908837,0.9224672,0.33241436,0.6228936,0.20679975,-0.32412878,0.3576365,1.9305713,0.473467,-0.031568255,0.086693905,0.03328701,1.046588,0.32418916,0.49324015,1.5945197,-0.22799475,0.45437053,1.4496067,0.08291256,0.8827952,0.82170916,0.20291108,0.96674913,0.40155214,-0.20273054,0.28403854,2.1722515
0.3397174,0.68017536,0.9974802,0.30249336,-0.91871643,0.4823886,-0.10407137,-0.2984447,-0.91964144,0.17905639,-0.45717353,0.17978217,0.1409127,-0.80611795,0.12702636,-0.3037774,-0.30951548,-0.5328857,-1.2364148,-1.0173492,-0.6303488,-0.7486789,-0.28998008,0.16517603,0.35183078,-0.520344,-0.6100743,-0.7547141,-0.56320643,-0.9983389,0.05545734,-0.1603633,0.26803195,-0.94297576,-0.08415145,0.023962151,-0.13986301,-0.024226433,-0.7150004,-0.8735851,0.65483975,-0.84064025,-0.079430126,0.21234083,-0.35755888,-0.6255084,-0.6032584,-0.10276347,-0.7604895,-0.42195827,-0.34805247,0.12756497,-0.3353864,-0.53217024,-1.3121336,-0.6420229,-0.5404127,-0.7336546,0.23429634,-0.9751153,-0.6131,-0.8564085,-1.4878044,-0.014082985,-0.30172494,-0.35970443,0.064309,-0.53213817,-0.98856574,-1.0248709
1.1478592,0.6176908,1.0056871,0.19984677,0.70238286,0.53667074,0.69397074,0.53997016,0.1812453,0.7039681,0.7900082,0.6446149,1.261898,1.0513805,1.000735,0.59213316,0.40596223,0.63631296,0.5786692,0.89643717,0.70004964,0.9598465,0.8221974,0.28144714,0.7723792,1.5375745,1.4966384,0.7480718,0.40623185,0.54478854,1.2846311,0.40192476,0.48869172,0.85602677,0.4570376,0.6394306,0.6467173,0.40066564,1.1325594,0.70981085,0.7565992,0.74926084,0.8310677,1.3719846,0.3499292,0.7489117,0.5405037,0.4512318,1.2332265,0.9829338,1.0939361,1.2521086,1.2345206,1.117673,0.77258724,1.105873,0.99674326,1.4783597,0.22133262,1.0510412,1.3383045,0.4358059,0.64162034,-0.0031608178,0.3537419,1.0893313,0.6620167,0.67044634,0.28549463,0.3414334
0.19188075,0.4314113,0.24019004,-0.5435006,0.7559808,0.57100445,-0.37022,-0.5780289,0.20623681,-0.32494974,-0.12026347,0.1216937,0.0057730325,0.53906155,0.13911662,0.031819396,0.56233585,0.4130948,0.3713664,-0.36891636,0.22695759,-0.35364524,-0.5306188,0.07102908,0.11573618,0.4727557,-0.11419564,0.20121898,-0.40641156,0.0046411664,0.618967,-0.48782045,0.17063314,-0.34381568,0.50460804,-0.25038555,-0.40900475,-0.050635092,-0.48490757,-0.08514705,1.0979376,0.88411856,-0.5412668,0.33869654,0.12449798,-0.34035483,0.11455085,-0.31459904,0.26658732,0.13634309,0.260235,-0.20632747,0.022784416,0.6596637,0.22967482,-0.10271635,-0.11246067,0.35234746,0.74833745,-0.17002718,0.61415845,-0.54310155,-0.35638112,0.071705885,-0.16075075,0.87001836,0.7769306,0.763986,-0.2921001,0.35421574
0.14507583,-0.50616455,0.78106344,-0.20034988,-0.28382248,-0.2974892,-0.15790609,-0.61694777,0.030572135,-0.24993385,-0.38445678,0.13857053,0.46967828,-0.44959086,0.22429928,0.39754838,0.5496487,0.11125319,-0.58471376,-0.26155415,0.064017884,-0.22433457,-0.24323262,-0.52083945,0.42179117,0.04560125,-0.24609284,-0.028441425,0.49350253,-0.3350649,0.9071517,0.34226748,-0.1595544,-0.17593186,0.1876652,-0.6241056,0.3218265,0.17711852,0.82631296,-0.44756967,0.5515717,0.9631527,0.18421803,0.2102419,0.21366064,0.23811117,0.13583398,0.11072715,0.25357893,-0.06716789,0.145533,0.23291543,-0.44877484,0.16916983,-0.31381476,0.35167584,-0.010338397,-0.28686896,-0.3099555,0.29938737,0.05574688,0.38848007,-0.5918748,-0.8342004,-0.49733207,0.259935,0.41938874,-0.5159175,0.75271803,-0.063149944
-2.5405033,-1.894142,-3.5857682,-2.5380025,-1.0340589,-2.021565,-2.8687255,-2.7473774,-2.1842217,-3.4648192,-2.5052052,-1.952044,-2.4452477,-2.9160411,-1.9595951,-2.4835756,-2.9746633,-2.3980556,-2.537283,-3.0406654,-3.0823534,-2.7520552,-2.0472064,-2.5481298,-2.6145086,-3.2398908,-3.1445992,-2.4776473,-2.5488992,-2.991611,-1.799333,-3.2562587,-2.4730792,-2.7779155,-3.2976584,-1.850068,-2.2506702,-2.6881192,-2.6031892,-2.5396693,-0.9264062,-1.1178058,-2.6473858,-2.1459155,-1.8685019,-2.0303395,-2.2701066,-2.5254226,-1.8105488,-2.3890176,-3.3013015,-2.9591253,-1.7501296,-2.4039445,-2.2796764,-3.211029,-3.0745273,-2.6524425,-2.0836315,-2.9140024,-3.8392434,-2.6715252,-2.271421,-2.1040301,-3.32883,-1.2488362,-2.3638203,-1.760594,-2.684964,-2.9510248
0.67497706,0.7190924,1.0667409,0.28414336,-0.37034047,0.14148603,0.2615709,0.14717664,0.33441746,0.022642238,0.6835951,0.12042558,0.8203936,-0.23071,0.7861985,0.8525451,0.1749566,0.37451488,-0.063148476,0.67464095,-0.18265446,0.57828015,0.42266992,0.6942932,0.83049643,-0.024794908,0.24538416,-0.09188415,0.70961565,-0.029772302,-0.2109562,1.3538302,0.2041975,0.3519869,0.41348967,0.39365798,0.22551891,0.7930767,0.5540804,-0.2857711,-0.22179407,-0.29639396,0.56484574,0.58681196,0.6480131,0.8105612,0.347589,0.5043108,0.40551966,0.5493281,0.73524237,0.15428649,0.9770205,0.50927585,-0.16231176,1.0814701,0.8120534,-0.23089352,-0.1560817,0.78781134,0.05153448,0.93816787,0.29852033,0.13466519,0.11571488,-0.06397495,0.25250155,0.069094226,0.5922714,-0.19522548
-0.20136935,-0.10849062,0.24789086,0.37105638,0.96222717,0.90680903,0.4844527,0.40817297,0.9126335,0.23715518,1.0810199,-0.41878688,0.4798501,0.29930922,-0.20498459,0.020909186,0.7353756,0.15047851,0.99641067,-0.3720178,0.44885924,0.04680447,0.6098788,0.4547806,0.8689747,0.27960786,0.5676974,0.84097075,-0.18409434,1.651153,0.9343447,0.29588982,0.006644738,0.134547,0.35393614,0.2760492,0.45494604,-0.7933583,-0.5948036,0.23532405,-0.60201865,-0.4745278,-0.60154706,-0.11403106,-0.6121703,0.17439342,-0.5105068,0.40963018,-0.10236699,0.30010426,1.0019386,-0.46201584,0.3758682,-0.11175962,0.32971263,0.15257123,0.37851512,0.24316652,-0.052260563,0.49275163,0.35412046,0.34458122,0.46276954,-0.5939225,0.27358872,-0.18132417,-0.2833489,0.0624026,-0.09122259,-0.010905188
-0.13008833,-0.068746135,0.5770927,0.9675025,0.92482597,0.75699186,0.11631967,0.734381,0.15209794,0.4267532,0.4719102,0.22804578,0.5819204,0.64006364,-0.66850936,1.1075974,0.78969026,0.71931374,0.7564973,1.122516,1.122175,0.6484852,0.6647411,0.56996316,0.4352263,-0.003700132,0.5966277,0.3401561,1.2261109,0.7608814,-0.07074186,0.6254552,0.5020324,1.0104709,0.3048793,1.0898085,-0.06321272,1.1202605,0.58821124,0.53225356,-0.5451051,-0.53325886,1.143638,0.28455088,0.47464243,0.30887523,0.4472897,1.3401359,0.58436453,0.96094424,1.0736904,0.3879778,0.7362985,0.1992962,1.3657371,1.6086773,0.7960296,0.69062597,1.2160109,1.268145,0.54450154,1.3847625,1.1956425,0.8132284,0.926512,-0.47956562,-0.44714928,1.155772,0.545405,0.5515869
0.9414419,0.09677376,1.212717,0.83441854,1.3417493,1.3513162,0.1211346,0.9448045,0.5903748,0.7639941,0.71968746,-0.52540964,0.86857086,0.6507146,0.0552433,0.47963133,1.5892829,0.8944194,0.38690126,0.4828381,1.0122374,1.1263106,-0.3680007,0.87938,1.3473393,1.6738285,0.9156888,0.87124074,-0.09721155,0.586844,1.3192344,0.22005026,0.96114695,0.622146,0.62706584,1.2784215,1.7100395,0.2052978,0.72976583,0.2726948,1.6295472,1.5165151,0.929831,1.7557044,1.0123022,1.2019591,1.2586758,1.0308691,1.0436987,1.4574146,1.1453869,0.78057235,1.3773376,0.92440784,0.6662911,1.7621375,1.2996483,0.5641013,1.1904762,0.959448,1.2694159,0.96530324,0.4826676,0.17940143,1.0950508,1.1763766,1.7763717,1.6811128,1.0512422,0.6522803
