101_bat_copy,102_bat_copy,103_bat_copy,104_bat_copy,105_bat_copy,106_bat_copy,109_bat_copy,111_bat_copy,112_bat_copy,113_bat_copy,114_bat_copy,116_bat_copy,117_bat_copy,118_bat_copy,119_bat_copy,120_bat_copy,121_bat_copy,122_bat_copy,123_bat_copy,124_bat_copy,125_bat_copy,126_bat_copy,127_bat_copy,129_bat_copy,130_bat_copy,131_bat_copy,132_bat_copy,134_bat_copy,135_bat_copy,136_bat_copy,137_bat_copy,138_bat_copy,139_bat_copy,140_bat_copy,141_bat_copy,101_kit_copy,102_kit_copy,103_kit_copy,104_kit_copy,105_kit_copy,106_kit_copy,109_kit_copy,111_kit_copy,112_kit_copy,113_kit_copy,114_kit_copy,116_kit_copy,117_kit_copy,118_kit_copy,119_kit_copy,120_kit_copy,121_kit_copy,122_kit_copy,123_kit_copy,124_kit_copy,125_kit_copy,126_kit_copy,127_kit_copy,129_kit_copy,130_kit_copy,131_kit_copy,132_kit_copy,134_kit_copy,135_kit_copy,136_kit_copy,137_kit_copy,138_kit_copy,139_kit_copy,140_kit_copy,141_kit_copy
0.21673062,0.23674954,0.21188453,0.08060556,0.42232063,0.14319947,0.083283655,0.1844392,0.21303685,0.38097057,-0.022122279,0.07813423,0.21434486,0.18288335,0.53077006,0.2290987,0.09178284,0.16724375,0.16074246,0.10629363,0.26525876,0.39969134,0.2759638,0.27960986,0.19654292,0.3286599,0.32092455,0.35442913,0.2733028,0.16756487,0.028601557,-0.062017355,0.19768527,0.23549904,0.05369155,0.17107168,0.30106804,0.44877225,0.06816544,0.41276443,0.028308172,0.24966782,0.30217993,0.03564196,0.32837743,0.355802,0.07226029,0.2007328,0.29620996,0.14780594,0.1310876,0.13052359,0.30946237,0.24551332,0.20122777,0.28162295,0.28106558,0.43380338,0.07590461,0.3153179,0.18099274,0.159212,0.3576358,0.18528724,0.29837888,0.3645319,0.09562527,0.27271324,0.25776947,0.3390271
-0.14640561,-0.14759335,-0.23058008,-0.04141982,-0.04927448,0.06642865,-0.22851387,-0.15039504,-0.15861318,-0.07162671,-0.04992957,-0.3173654,-0.1760744,-0.28841558,-0.028923303,-0.23419088,-0.08166893,-0.04140614,-0.10612548,-0.24525294,-0.10827275,-0.19940181,-0.15136613,-0.09548517,-0.0784649,-0.032255843,-0.10456894,-0.13807797,-0.12454004,-0.26325122,-0.21665955,-0.31094223,0.16554236,-0.026607558,-0.19060922,0.009256586,-0.32121652,0.02139704,-0.030618936,0.04586807,-0.12501624,-0.08816734,0.068571284,-0.09637091,-0.24716362,-0.07642542,-0.0737108,-0.17389438,-0.19269618,-0.035590053,0.055729114,0.12763026,-0.16322225,-0.22638547,-0.11184158,-0.03299381,-0.12156381,-0.007271409,-0.014882773,-0.06721937,-0.15923187,-0.19804694,-0.12742615,-0.29102924,-0.11832596,-0.1492791,0.2004519,-0.05765879,0.042510115,-0.009869352
-0.23816255,-0.29347673,-0.16977829,-0.37568665,-0.45426297,-2.458319e-05,-0.2137688,-0.084729075,-0.24465257,-0.13337307,-0.2811092,-0.1020343,-0.22301026,-0.24371237,-0.1526401,-0.14943731,-0.21031584,-0.4133855,-0.3039887,-0.13191736,-0.1354442,-0.26176876,-0.16587506,-0.2697959,-0.2907887,-0.14039533,-0.14987774,-0.21464118,-0.08287492,-0.16790742,-0.27031034,-0.2544633,-0.24051394,-0.25737566,-0.35574389,-0.10243483,-0.051954575,0.050871283,-0.2529909,-0.19404128,-0.06707922,-0.2752543,-0.089544654,-0.21671924,-0.073450804,-0.17884783,-0.38337734,-0.038271353,-0.16277148,-0.058368303,-0.1503247,-0.16444728,-0.05325956,0.02657634,-0.29156318,-0.027390406,-0.3620883,-0.14449732,-0.100207224,-0.25589615,-0.113870725,0.008803666,-0.0065945387,0.02497232,-0.020481378,-0.07615352,-0.118369594,-0.006013863,-0.07987462,-0.1318107
-0.09903645,-0.15584302,-0.026704237,0.16128488,0.14984605,0.1411432,0.095166884,-0.13652804,-0.12881082,0.17047279,0.014012292,-0.21100615,-0.07917197,-0.29836395,0.003753378,-0.11089899,0.044204324,-0.24879555,-0.17416409,-0.15185797,0.06639697,0.118174754,-0.028226852,0.035971925,-0.11634293,0.022152364,-0.060652405,0.062686086,0.06640191,0.015417643,-0.09872963,-0.09478271,-0.006915085,0.06657928,-0.046006016,-0.18036708,-0.13281095,0.1372806,0.08285941,-0.06533292,0.018913954,-0.08491211,0.046060238,-0.015840232,-0.19368044,-0.057225287,-0.021765545,0.09638041,-0.09920631,-0.11592108,-0.25359178,-0.12818062,-0.060834073,-0.26775998,-0.058005057,0.11209032,0.054312162,-0.03952776,-0.109264225,-0.15215778,-0.19340184,-0.18063788,0.025515124,-0.08071008,0.040358428,-0.17855927,-0.108269885,-0.09534185,-0.006978482,-0.06717099
-0.35648385,-0.56928635,-0.30544686,-0.2569246,-0.12490788,-0.34995043,-0.39842793,-0.3124729,-0.41737252,-0.22045176,-0.15269348,-0.5548765,-0.23698594,-0.37473306,-0.12215382,-0.081730574,-0.20846033,-0.2828204,-0.13336119,-0.42612094,-0.18569472,-0.20535119,-0.3838225,-0.31825143,-0.26535094,-0.27542007,-0.46841526,-0.25440907,-0.28106064,-0.40700576,-0.16293275,-0.24802285,-0.34549856,-0.19417569,-0.12539339,-0.20168155,-0.17151064,-0.21476436,-0.13877839,-0.103705406,-0.29110268,-0.20077407,-0.21812886,-0.14072499,-0.45389158,-0.120309174,-0.4770924,0.097088665,-0.48200506,-0.45103115,-0.15595391,-0.17885941,-0.25904313,-0.3820955,-0.20605871,-0.21114036,-0.3129721,0.033283412,-0.1676471,-0.23038232,-0.20883083,-0.12141207,0.0010111332,-0.12548131,-0.12922794,-0.09126255,-0.45724893,-0.113258064,-0.029626459,-0.23559779
0.12742698,0.1679722,0.033882126,-0.024449125,-0.18045191,-0.13232595,-0.067681044,0.0011383891,0.15930681,-0.046289027,0.14404647,-0.025867589,-0.14476295,0.060217246,0.13224486,0.07309276,-0.1261792,0.078922704,0.024465948,0.23203236,-0.12458718,0.22993979,-0.0508017,0.024575353,0.15888809,0.057753384,0.14330359,-0.038804144,-0.021627158,0.14401484,0.21061587,0.1519355,0.11554974,-0.06391923,-0.11041038,-0.20512165,-0.09729798,-0.13053563,-0.20513946,-0.11411465,0.016948149,-0.30831844,-0.15011618,-0.17724979,-0.12753634,-0.15105307,-0.15544638,-0.16636994,-0.14339496,-0.21276948,0.121684104,-0.0774322,-0.010243967,-0.055863753,-0.13377623,-0.09696932,-0.22850177,-0.12377718,-0.10610678,-0.13289225,-0.009306669,-0.102319,-0.15018684,-0.040698335,-0.07970327,-0.20313084,-0.09928873,-0.22917967,-0.19133845,-0.23600225
-0.012156211,0.2456439,0.04069081,-0.016535483,0.17153014,0.19398077,-0.054431148,0.21107069,0.0063829124,0.00952778,0.31042713,0.12822524,0.06640585,0.0026309956,0.088206045,0.05745452,0.15240169,0.024101079,-0.0038417429,0.025968984,0.34624225,-0.07988043,-0.038338427,0.27724656,0.026447028,0.13183907,0.037096366,-0.02774766,0.1126091,0.028556015,0.12158519,0.060261317,0.2907349,0.12784901,0.21728179,0.09138134,0.049673025,0.25366497,0.37088242,-0.08533907,0.37927708,0.23854475,0.21884818,0.086085156,0.18677579,0.30699775,0.28172874,0.09617351,0.23807839,0.018751174,-0.0052626804,0.105360776,0.1515593,0.36936054,0.23467259,0.03600972,0.27165118,0.17915244,0.3114114,0.065840244,0.0021201968,0.10360905,0.15873274,0.062989235,0.2692679,0.16397789,0.1506889,0.37203595,0.04563778,0.29985735
-0.16501597,-0.08719396,-0.12666428,-0.051858634,-0.15551415,-0.029463373,-0.120246716,0.058227472,-0.015350752,0.06977731,-0.15402293,-0.16913375,-0.12580955,-0.109775834,-0.21824078,0.06319824,-0.08289885,-0.24602485,-0.025334371,-0.068890825,-0.14435974,0.06315741,-0.113648504,-0.12137846,0.12207312,-0.11370799,-0.16720417,-0.030337267,-0.011280455,-0.011381082,-0.037105635,-0.09557988,-0.29170692,-0.13460371,-0.24450034,-0.35585713,-0.27162153,-0.07448709,-0.17288601,-0.26451832,-0.18373987,-0.29126912,-0.18436247,-0.056683555,-0.3471799,-0.355901,-0.112045914,-0.1125693,-0.121830076,-0.21898474,-0.12912701,-0.23056243,-0.18262762,-0.23041445,-0.160305,-0.089180306,-0.3398641,-0.24078111,-0.1755037,-0.16278884,-0.18927898,0.029362254,-0.15772134,-0.09224005,-0.2717561,-0.12949082,-0.21051171,-0.24804059,-0.095384195,-0.12520808
1.3573706,1.0156802,0.9944379,0.8716083,0.8979876,0.78833103,1.3867898,1.0080674,1.1060574,1.2790308,0.745335,0.8793453,0.88499,0.65337074,0.94703037,0.63148236,0.6536025,0.5499881,0.6883369,0.9020097,0.738251,1.1467724,1.268294,1.0787337,0.9931747,1.0308571,1.2804337,1.4901731,1.335326,1.079195,0.6716092,0.49331844,1.2099497,1.121697,0.9009761,1.0864937,0.9424966,1.3431947,0.62563634,1.1836569,0.45498806,0.8585432,1.2655456,0.89771736,1.2501892,0.8060447,0.84873986,1.1298244,0.74502337,0.7400141,1.0062288,0.8554679,1.1108367,0.7546712,1.0089257,1.2209593,1.2308407,1.1875553,0.7539002,0.97139287,0.7405418,0.5258019,1.2876163,1.1169567,0.84569216,0.6299717,1.0090594,1.1850638,1.2837365,0.8590024
0.16629992,0.27003092,0.34287602,0.10607894,-0.052667685,0.038748614,0.22062896,0.05528015,0.16619508,0.34942257,0.0076461807,0.20370126,-0.081019424,0.36813298,0.195768,0.11895712,-0.033797286,-0.018000185,0.14545822,0.09298566,-0.031262368,0.11779785,0.07027139,0.102991216,0.31651947,-0.025537185,0.16907763,0.4631406,0.18407622,0.14285609,0.11100726,0.24758594,0.20512182,0.11807017,0.012623958,0.15402693,0.27543408,0.24379611,0.15106998,0.20324716,-0.18892026,0.029819421,0.129823,0.2564677,0.24337417,-0.098633885,0.23291509,0.034828886,0.029178575,0.3003314,0.08128941,0.24374561,0.008571118,0.103488274,0.008318335,0.10254671,-0.09869916,-0.06434558,0.105203405,0.3879875,0.1035748,0.061343223,0.12255284,-0.005819142,0.07815934,0.11998572,0.21583655,0.06686574,0.09786263,-0.10545692
0.5522229,0.33242208,0.28700435,0.38366455,0.2841726,0.25004134,0.3168279,0.44615197,0.44749022,0.2981161,0.40534243,0.4201889,0.42608988,0.34496352,0.31173402,0.18206036,0.33244747,0.09393732,0.44453943,0.25400093,0.44973028,0.32248482,0.33626172,0.31444496,0.35201293,0.16730349,0.43601573,0.35986787,0.45463976,0.20030841,0.3257431,0.46597555,0.4217466,0.17363006,0.17247048,0.32132554,0.43733042,0.52219033,0.43136346,0.27572927,0.3175789,0.26400194,0.39384335,0.31415966,0.44187036,0.12262621,0.38555622,0.29474244,0.4508495,0.49569005,0.5024249,0.27105123,0.33715165,0.40881217,0.1520021,0.22211501,0.17725505,0.21628952,0.34844983,0.40580326,0.18267302,0.18907648,0.33704245,0.27059764,0.3304359,0.3535981,0.3718167,0.2624546,0.25769365,0.35764456
1.0844721,0.49727243,1.117172,0.8493777,1.2946587,1.3089947,0.9105906,0.36967957,1.0112925,1.0086591,0.7432035,0.49590817,0.8683877,0.6409131,0.94987535,0.8772289,0.9063976,1.2262255,0.5698614,1.4912612,0.8190123,1.321298,1.1555245,1.1482937,1.0224124,1.2824923,0.9453043,1.1354797,1.0509403,0.95531934,0.9238817,0.5420952,0.9587649,1.136373,0.918586,1.1588241,0.6942856,0.7547183,0.6598835,0.7555478,0.9685733,0.9390695,0.9368131,1.0208119,1.0176907,1.12687,0.6087053,0.4682042,0.5826693,0.24472299,1.2054144,0.8437462,1.2360407,0.626205,1.296449,1.2104006,1.0461395,1.1467052,0.559492,0.35225233,0.78699905,0.38976824,1.0125853,1.097097,0.61407167,0.92180777,0.83127,1.2149906,1.176055,0.41553348
-0.6907622,-0.37292296,-0.60954833,-0.5667777,-0.5195233,-0.6146009,-0.6803775,-0.40982708,-0.5519107,-0.68331444,-0.51429844,-0.49342513,-0.61805296,-0.46950904,-0.7370961,-0.5767139,-0.508788,-0.41563565,-0.4800301,-0.6511976,-0.43824187,-0.5723462,-0.6873969,-0.61371017,-0.6394235,-0.5158874,-0.6648012,-0.6681129,-0.50288224,-0.55328757,-0.5623559,-0.41173697,-0.56896377,-0.6027584,-0.52986604,-0.5649053,-0.4092831,-0.41622603,-0.4259619,-0.8421302,-0.3637492,-0.6360166,-0.5561901,-0.7071641,-0.71528095,-0.41743323,-0.56382626,-0.48975086,-0.42216876,-0.4813686,-0.63693005,-0.46273586,-0.49255764,-0.57022953,-0.67688376,-0.6009216,-0.6015593,-0.58067757,-0.5492035,-0.6454505,-0.63386226,-0.5712918,-0.5779501,-0.73399556,-0.3913471,-0.55070174,-0.4838677,-0.5983062,-0.6327606,-0.58554906
-0.6420984,-0.6309347,-0.5666633,-0.8036749,-0.7256926,-0.89677143,-0.51929206,-0.843207,-0.7015937,-0.57668537,-0.7247669,-0.71602196,-0.7762393,-0.3971355,-0.6841789,-0.28550103,-0.43154964,-0.7513126,-0.7867979,-0.48428583,-0.73435724,-0.49558538,-0.9219997,-0.6893455,-0.650005,-0.7221361,-0.7989634,-0.585335,-0.60976547,-0.6940402,-0.42828166,-0.55023634,-0.78497297,-0.5802197,-0.71859944,-0.57819855,-0.80015045,-0.6724762,-0.83097255,-0.72925186,-0.69358015,-1.0477816,-0.71573055,-0.6204328,-0.6825618,-0.77677107,-0.6829783,-0.5818653,-0.9905437,-0.806641,-0.3453297,-0.84058064,-0.5738944,-0.71768445,-1.0898632,-0.71523595,-0.9740608,-0.7727691,-0.7045393,-0.9292308,-0.64765507,-0.76306057,-0.69859844,-0.69909334,-0.7316061,-0.8572737,-0.7505282,-0.9435778,-0.7024925,-0.7585586
-0.09201212,-0.051229358,-0.13582271,-0.21726185,-0.15661013,-0.15413995,-0.14031373,-0.22395796,-0.08322647,-0.09875274,-0.018847644,-0.27814606,-0.3599882,-0.16841345,0.07411119,-0.13455003,-0.062096268,-0.051861003,-0.12872718,-0.049721256,-0.022854984,0.05053273,-0.15740201,-0.09425151,-0.0020453185,-0.010588825,-0.11209591,0.006484285,-0.10693303,-0.0687841,-0.06385702,-0.14173703,-0.21581715,-0.11422853,-0.3021482,-0.37782946,-0.52388966,-0.38638613,-0.42188746,-0.40858388,-0.38376606,-0.38899636,-0.2345546,-0.16587144,-0.25537896,-0.33931363,-0.34514317,-0.6276878,-0.30332583,-0.33137575,-0.25408778,-0.4038224,-0.29372692,-0.19258852,-0.2513415,-0.33901805,-0.27084202,-0.36100778,-0.492929,-0.37758106,-0.47515118,-0.31189924,-0.42636782,-0.23487264,-0.3651611,-0.33883113,-0.035613224,-0.2452775,-0.35415834,-0.22205417
0.26524204,0.1983729,0.35220018,0.14242685,0.25235003,0.22717199,0.19188268,0.39352804,0.19533828,0.34922725,0.2985384,0.1436844,-0.027118146,0.15865326,0.047673196,0.2176603,0.23500447,0.10570672,0.18507987,0.19327852,0.14282498,0.22150397,0.07296756,0.102558404,0.21806778,0.25330913,0.20929784,0.2910178,0.36066037,0.12218675,0.23755719,0.2048522,0.19755937,0.23561308,0.36709964,0.18462914,-0.033494413,0.20586962,0.14197603,0.18749633,0.24201514,0.22382021,0.24373542,0.14465146,0.15851712,0.07983318,-0.016456485,0.24654058,0.31577435,0.06802215,0.24213535,0.11243987,0.1487933,0.029854804,0.11532375,0.23048885,0.018644929,0.15621392,0.14641522,0.3238038,0.22296013,0.047956973,0.19289494,0.18412481,0.22999349,0.21191446,0.34042645,0.1779216,0.10382831,0.31850576
-0.3877546,-0.39535132,-0.12747163,-0.46181634,-0.28399163,-0.45044005,-0.4052053,-0.37451458,-0.3155253,-0.48625046,-0.15747881,-0.54241633,-0.63347906,-0.27829668,-0.23008668,-0.17929178,-0.4724928,-0.26950103,-0.40834582,-0.32541186,-0.34413528,-0.05647114,-0.45852974,-0.34669456,-0.3661307,-0.06288996,-0.19686544,-0.1222655,-0.4624326,-0.6168782,-0.13982506,-0.39464766,-0.15290205,-0.22930393,-0.21925223,-0.4726212,-0.7267091,-0.53622365,-0.74104846,-0.5874876,-0.3073765,-0.50194037,-0.39263505,-0.42650437,-0.39145097,-0.28764135,-0.46746987,-0.7225838,-0.34999746,-0.503226,-0.5632426,-0.5951574,-0.33731917,-0.4264436,-0.3766291,-0.5692923,-0.19646052,-0.45553598,-0.4094764,-0.47466657,-0.26513594,-0.20117378,-0.38245812,-0.35203314,-0.24177632,-0.4081122,-0.18867199,-0.41129917,-0.44364843,-0.2584623
-8.236604,-8.153187,-8.349948,-8.705982,-8.515804,-8.112619,-8.21517,-8.45028,-8.441872,-7.712406,-8.68312,-8.530312,-8.522449,-8.3771,-8.339174,-8.355742,-8.7917,-8.349226,-9.081607,-7.911013,-8.094397,-7.91409,-7.78574,-7.966237,-8.028973,-7.9151,-8.38012,-7.4762354,-8.018848,-7.8808303,-8.388672,-8.661272,-7.9231243,-8.288511,-8.361178,-8.480003,-8.506119,-8.041717,-8.509658,-8.437588,-8.641014,-8.268687,-7.807001,-8.2628,-7.700835,-8.15932,-8.245314,-8.693052,-8.380849,-8.200337,-8.823359,-9.042563,-8.615918,-8.524715,-8.556629,-8.501502,-7.841386,-8.496606,-8.734322,-8.1835785,-8.597948,-8.082886,-8.017254,-7.706871,-7.9530253,-8.693293,-8.45735,-8.064011,-8.29499,-8.189781
0.46186638,0.38787138,0.47910744,0.4791931,0.91462165,0.6407647,0.58638793,0.54932165,0.40840822,0.38720256,0.43532848,0.7792766,0.7560547,-0.010814607,0.279258,0.20261094,0.55725807,0.8149226,0.7418659,0.110739335,0.7877461,0.18877067,0.68068874,0.51017684,0.10774377,0.6548818,0.40307105,0.5170672,0.46464863,0.15206902,0.30833292,0.6192839,0.41389847,0.514856,0.78125656,0.49976227,0.33486703,0.3279608,0.3976205,0.8843013,0.66293895,0.69302,0.5698138,0.5688063,0.4487809,0.65190554,0.49760032,0.4948911,0.41541657,0.30958652,0.32903796,0.33102638,0.30007476,0.19141275,0.6197189,0.52536464,0.892681,0.5339801,0.70540124,0.6615072,0.26398528,0.20606297,0.41518116,0.31195363,0.5365909,0.28407753,0.45675933,0.39120388,0.5411347,0.72349674
-0.2122263,-0.20735687,-0.21156818,-0.48645198,-0.36090794,-0.31332546,-0.25809216,-0.2854494,-0.20509735,-0.24336907,0.004431352,-0.35130188,-0.3182255,-0.3161219,-0.25595552,-0.40058163,-0.03563884,-0.4747268,-0.268695,-0.46793073,-0.21634643,-0.29729533,-0.26090306,-0.3381804,-0.29842973,-0.17682832,-0.30542615,-0.17846346,-0.29965907,-0.41872185,-0.27396703,-0.21018529,-0.25512272,-0.46366823,-0.3344302,-0.3023818,-0.26753545,-0.2240475,-0.17861602,-0.3392014,-0.21708235,-0.45834982,-0.3505592,-0.52571094,-0.26003557,-0.4142059,-0.04583998,-0.22354671,-0.23943503,-0.1401349,-0.15866983,-0.40440214,-0.34878656,-0.3229456,-0.49365437,-0.358066,-0.41459355,-0.20265767,-0.2783516,-0.34937322,-0.5223321,-0.2899546,-0.45816195,-0.3456994,-0.3610987,-0.21953195,-0.17656898,-0.43787086,-0.3729793,-0.09074494
0.23976648,0.4027081,0.2765567,0.07710449,0.26010433,0.43873358,0.22852172,0.22860801,0.14690757,0.10576774,0.21742448,0.3680714,0.13579181,0.12988946,0.20188238,0.3190825,0.22280703,0.19358514,0.24303281,0.32115662,0.329645,0.21252193,0.19669262,0.25998116,0.28637123,0.0868694,0.25654843,0.34505838,0.23977804,0.3512861,0.24644533,0.19306207,0.40374273,0.34219784,0.032041945,0.172111,0.1892066,0.4002831,0.29290354,0.17861027,0.40583855,0.39442497,0.43196517,0.26908338,0.3982975,0.2893754,0.3789554,0.1342018,0.31803918,0.21353215,0.18280719,0.30491358,0.2945732,0.37346935,0.15132359,0.17480843,0.21526024,0.24719162,0.22498018,0.49370444,0.3050294,0.28129435,0.34247908,0.2522229,0.29541218,0.25101703,0.42803794,0.36757073,0.35253206,0.38637868
0.005311005,0.01905229,0.046846673,0.03761953,0.101947255,0.30071366,-0.06567625,-0.15862904,0.086628504,0.16769901,0.029705293,-0.089110754,0.024032407,0.05396062,0.31175268,0.15751638,0.047861814,0.18074483,-0.20276454,0.09426461,0.17272583,0.06714784,0.16053858,0.0013465583,0.049095817,0.15357867,-0.034109943,0.09729822,-0.07146614,0.08783217,0.06611189,-0.16704309,0.053874776,0.10371959,-0.124341756,-0.13307486,-0.08374413,-0.21662834,-0.37758937,-0.08189917,-0.07539636,-0.1000925,-0.22572616,-0.18134746,0.021970421,0.043326907,-0.13086501,-0.3102721,-0.17060274,-0.11648537,0.028754592,-0.19786736,-0.13544199,-0.21351947,-0.11297298,-0.16096358,-0.14167786,-0.41189346,-0.30601364,-0.14827159,-0.15921421,-0.11841796,-0.1794965,-0.1583196,-0.13603476,-0.010495417,-0.14346334,-0.051798217,0.044148758,-0.24831527
0.1575118,0.21612567,0.031096846,0.06722097,0.011767581,0.122257575,0.16481881,0.19860081,0.08513282,0.12291527,0.25884628,0.18975422,0.105327755,0.23770358,-0.020389318,0.07488243,0.017288983,0.072431296,0.12392551,-0.09391971,-0.0093627125,-0.06084211,0.10883513,0.20310563,0.2557639,0.08611928,0.10425626,-0.052355513,0.12511197,-0.019479267,0.18531397,0.20619544,0.1655342,0.0088493675,0.14875683,0.0034523904,0.0063498616,0.033777907,0.12468365,0.10419557,-0.13085674,0.10688072,0.075557075,0.2069834,-0.0010154992,-0.032330573,0.17886437,0.027210593,0.1626732,0.3109931,-0.05753401,0.18518518,0.06301315,0.06858283,0.11695275,0.094398245,0.0565719,-0.054643273,0.18855883,0.30997157,0.062622905,0.0304178,-0.07717514,0.05345224,0.07331092,0.044921517,0.10311189,0.063692115,-0.027289234,0.11403516
1.358147,1.3714511,1.2359618,0.83050936,1.0429752,0.8956605,1.3965263,1.3554319,0.95032626,1.3897716,0.6960805,1.329511,1.1361954,0.69189143,1.0327201,1.018161,0.876605,0.5106685,1.2701244,0.7860894,0.76088923,1.1953049,1.1562544,1.3539681,1.2176356,0.9187305,1.173768,1.3084157,1.5873435,1.2774067,0.9703115,1.1255324,1.4928122,1.3763782,1.1113048,1.0821171,1.2739744,1.3750576,0.9195984,1.1818315,0.5007889,1.115793,1.6365879,0.9254224,1.5187038,1.3627594,1.1862619,0.8848479,0.92219645,1.0610679,0.93468106,1.0446986,1.4068046,1.0883907,1.2600002,1.1197793,0.988672,1.1028078,1.2722895,1.4194477,0.806172,0.98980224,1.3376882,1.3140028,1.4964609,0.9060136,1.1488395,1.4507363,1.1561995,1.2117195
-0.12237367,0.14718245,-0.19004507,-0.25938934,-0.05126509,-0.2063114,-0.42078567,0.021226749,-0.03965065,-0.48796064,0.4317749,-0.20868178,-0.31529415,-0.44190753,0.3179108,-0.12757313,-0.0771975,-0.36966965,-0.26992953,-0.30466178,-0.08664514,-0.14881757,-0.5809262,-0.093122855,-0.13430904,-0.08858183,-0.34198424,-0.2289817,-0.35954934,-0.42385766,0.25515926,0.28854874,0.1281684,-0.3015096,0.16792771,-0.30187583,0.038387224,-0.37474492,-0.06479475,-0.40537113,-0.3495072,-0.2935964,-0.33308053,-0.4210896,-0.102982126,-0.27103418,0.13108543,-0.08227149,-0.16624662,0.007013947,-0.305219,0.12231419,-0.4997734,-0.45650458,-0.5804248,-0.6476822,-0.42921317,-0.28835723,-0.13951741,-0.07566759,0.06608254,-0.06554271,-0.58788764,-0.40445817,-0.39646193,-0.08664366,0.070308566,-0.5033351,-0.6173762,-0.35384205
-0.03875178,-0.09062113,-0.08343386,-0.25328386,-0.16830397,-0.08950282,-0.16849267,-0.19906673,-0.15967605,-0.21108961,-0.14984691,-0.007296622,-0.13982576,-0.04449688,0.042553082,-0.14316846,-0.16483739,-0.25306246,-0.045134448,-0.19420327,-0.22065371,-0.10290268,-0.11678469,-0.20709237,-0.1493347,-0.38219422,-0.12735334,-0.028469928,-0.02336052,-0.31179413,-0.16904168,-0.17004848,-0.17455146,-0.30962557,-0.14811495,-0.04503633,-0.24559292,-0.06350435,0.026436478,-0.017337218,-0.10812711,0.046445817,-0.07046967,-0.19612613,-0.06286954,-0.16925772,-0.0997871,-0.10187838,-0.029957876,-0.07091543,0.019924745,-0.2313684,-0.041022994,0.019980952,0.051045954,-0.08565194,-0.20503256,-0.12466351,-0.069058314,0.025040694,-0.1850084,-0.08206593,-0.077640876,-0.13279054,-0.120933145,-0.16442528,-0.29518664,-0.02074784,-0.0046490245,0.004103273
-0.16546112,-0.2674433,-0.21945749,-0.3483134,-0.40282285,-0.1970734,-0.11959088,-0.23578818,-0.23155141,0.14971553,-0.49291894,-0.17500111,-0.4567777,-0.3952865,-0.16526985,-0.23542404,-0.06744695,-0.57415044,-0.09324503,-0.13684183,-0.2986729,-0.1630381,-0.25359434,-0.19163296,-0.06917277,-0.3407976,-0.29493618,-0.2418974,-0.25888148,-0.2507627,-0.38782674,-0.06366139,-0.43307,-0.03459727,-0.5216415,-0.13774496,-0.1680299,-0.23418874,-0.37510443,-0.10122234,-0.18590058,-0.3271129,-0.19109108,-0.23843956,0.024925724,-0.23977096,-0.22833262,-0.19654158,-0.1980385,-0.027483255,-0.3179928,-0.3191647,-0.24256599,-0.22640392,-0.4696331,-0.34044385,-0.41070217,-0.19027613,-0.3163614,-0.089358315,-0.22548722,-0.095312335,-0.18819252,-0.29520586,-0.1610717,-0.030962817,-0.20443721,-0.20759481,-0.26530135,-0.14370051
0.14804558,0.24976489,0.3343815,0.21301237,0.29393125,0.2906524,0.3400709,0.39852056,0.16130485,0.1627036,0.2154881,0.23793517,0.22814684,0.45481494,0.380948,0.49481186,0.2816755,0.32361722,0.48925355,0.40529194,0.28978956,0.15396738,0.177193,0.18005003,0.21009143,0.1647262,0.19207484,0.027163416,0.14673845,0.37985864,0.26696113,0.2752707,0.21399763,0.2943531,0.4399981,0.4156946,0.34158754,0.15262693,0.17768697,0.44693375,0.33853233,0.5992025,0.3298918,0.25419897,0.3168698,0.5469593,0.27360803,0.37017888,0.34775063,0.16437516,0.44851696,0.2568175,0.4807446,0.4948698,0.4915675,0.28026015,0.5121139,0.27811605,0.38925427,0.2574883,0.47583848,0.396273,0.29349238,0.34605813,0.36449918,0.4188472,0.20446405,0.2996318,0.25040382,0.35886374
-0.19731364,-0.29710925,-0.19359651,-0.2954928,-0.029125191,-0.017297208,-0.13592914,-0.3325062,-0.31662977,-0.2363103,-0.24685426,-0.23977965,-0.1589316,-0.33527032,-0.14479288,-0.20261434,-0.21632084,-0.1820395,-0.29622978,-0.16097483,-0.15262663,-0.18023825,-0.20427942,-0.15333855,-0.19069786,-0.19472176,-0.08393001,-0.083570786,-0.15384768,-0.18152669,-0.25505117,-0.01421757,-0.11606346,-0.13300323,-0.18653022,-0.32541466,-0.039743327,-0.16441491,-0.046991408,-0.122132294,-0.23905823,0.094268665,-0.100056835,-0.399199,0.12179531,-0.21541469,0.046692125,-0.32984218,0.057517886,-0.061955296,-0.21162254,-0.11345079,-0.17658606,0.026381887,-0.020628117,-0.15280157,-0.1644446,-0.17705633,-0.19973114,-0.23668209,-0.19910692,-0.065145046,-0.21612981,-0.18266852,-0.29991156,-0.2547114,-0.10247106,-0.21301404,-0.20977283,-0.17902087
