201_bed_copy,202_bed_copy,203_bed_copy,204_bed_copy,205_bed_copy,206_bed_copy,207_bed_copy,208_bed_copy,209_bed_copy,210_bed_copy,211_bed_copy,212_bed_copy,213_bed_copy,214_bed_copy,215_bed_copy,216_bed_copy,217_bed_copy,218_bed_copy,219_bed_copy,220_bed_copy,221_bed_copy,222_bed_copy,224_bed_copy,225_bed_copy,226_bed_copy,227_bed_copy,228_bed_copy,229_bed_copy,230_bed_copy,231_bed_copy,232_bed_copy,233_bed_copy,234_bed_copy,235_bed_copy,236_bed_copy,237_bed_copy,238_bed_copy,240_bed_copy,241_bed_copy,242_bed_copy,243_bed_copy,244_bed_copy,201_liv_copy,202_liv_copy,203_liv_copy,204_liv_copy,205_liv_copy,206_liv_copy,207_liv_copy,208_liv_copy,209_liv_copy,210_liv_copy,211_liv_copy,212_liv_copy,213_liv_copy,214_liv_copy,215_liv_copy,216_liv_copy,217_liv_copy,218_liv_copy,219_liv_copy,220_liv_copy,221_liv_copy,222_liv_copy,224_liv_copy,225_liv_copy,226_liv_copy,227_liv_copy,228_liv_copy,229_liv_copy,230_liv_copy,231_liv_copy,232_liv_copy,233_liv_copy,234_liv_copy,235_liv_copy,236_liv_copy,237_liv_copy,238_liv_copy,240_liv_copy,241_liv_copy,242_liv_copy,243_liv_copy,244_liv_copy
-0.2120652,-0.04791472,-0.24763092,-0.2499718,-0.11373342,-0.2051593,-0.18640186,-0.031924583,-0.18610433,-0.16787902,-0.17800358,-0.07411521,-0.15007938,-0.17989995,-0.33806372,-0.34398907,-0.1920883,-0.24769348,-0.3918568,-0.29242015,-0.19534478,-0.06888201,-0.21188444,-0.40036756,-0.2524337,-0.16202196,-0.29656827,-0.25436705,-0.29442146,-0.34274805,-0.370567,-0.09396087,-0.20141244,-0.05634763,-0.3734367,-0.033073112,-0.15725447,-0.23208857,-0.20559171,-0.089777865,-0.242259,-0.073032945,-0.19758111,-0.17461318,-0.13564026,-0.33543742,-0.110958576,-0.32686284,-0.09381214,-0.013122946,-0.12559497,0.058439,-0.1255923,-0.07069824,-0.17247115,-0.20084739,-0.2538611,-0.19284871,-0.17042644,-0.089700215,-0.046303645,-0.04497122,-0.16267994,-0.043636397,-0.036586136,-0.20255575,-0.15317222,-0.18236649,-0.22399026,-0.26870194,-0.14882967,-0.18258308,-0.25516397,-0.26879376,-0.023747154,-0.046021964,-0.07430522,0.024125472,-0.079525046,-0.20141059,-0.15809855,-0.21166644,-0.056594424,-0.10327535
-0.17139828,-0.1558654,-0.2740853,-0.16558437,-0.33873588,-0.23322394,-0.26612946,-0.3019666,-0.3379109,0.009447567,-0.37405813,-0.17419928,-0.1658051,-0.13757646,-0.15012336,-0.23315111,-0.23989306,-0.25815427,-0.22135419,-0.019640379,-0.023208573,-0.14851117,-0.027238734,-0.14374807,-0.039080963,-0.23498173,-0.023433793,-0.21906632,-0.0548423,-0.2824908,0.016071517,-0.046421673,-0.122007206,-0.18440676,-0.15634045,-0.28603557,-0.3731746,-0.2360171,-0.35783854,-0.3398159,-0.19465962,0.06711715,-0.25855488,-0.19938867,-0.27060255,-0.2897012,-0.31592256,-0.22256128,-0.14511466,-0.36558962,-0.29775304,-0.3995164,-0.29179376,-0.20691621,-0.22096445,-0.1785893,-0.22272053,-0.06653132,-0.2891121,-0.3754518,-0.114293486,-0.35171288,-0.18209213,-0.17443092,-0.4243206,-0.23160884,-0.3393705,-0.27572528,-0.13048044,-0.15604475,-0.22278376,-0.2751693,-0.13340059,0.006193131,-0.3897597,-0.3467325,-0.28051382,-0.1633715,-0.43618485,-0.26751018,-0.3411284,-0.4883518,-0.17276573,-0.23168854
0.53475595,0.34289938,0.14578825,0.112257235,0.04555101,0.31335148,0.34537208,0.497041,0.1398857,0.320821,0.3718351,0.29231867,0.42611173,0.48403057,0.5038275,0.34909767,0.43492708,0.19821504,0.3373894,0.118106864,0.37832838,0.18405706,0.56995106,0.44977325,0.05587633,0.42083186,0.21504508,0.34920722,0.35146338,0.31123033,0.32625628,0.25618047,0.34333324,0.2362037,0.29223672,0.2956962,0.45817107,0.47109842,0.49315995,0.67180264,0.43096763,0.23459312,0.31769878,0.17215365,0.4170719,0.34319618,0.14923733,0.41585222,0.4392926,0.19363156,0.13404834,0.11937712,0.21786381,0.29097176,0.41558182,0.45542204,0.21827379,0.4439453,0.3613733,0.25462013,0.3079098,0.30221516,0.3302821,0.23838684,0.45949778,0.2733995,0.30912772,0.5584147,0.41834763,0.3482376,0.25698045,0.28021166,0.16371529,0.28226465,0.26910383,0.21067744,0.45544592,0.2460459,0.37073028,0.48523608,0.37734234,0.33428028,0.39768726,0.16855814
-0.11224593,0.14221695,-0.0038324594,0.17830974,0.06174346,-0.10438245,-0.032047667,-0.012968458,0.036197774,0.11540416,0.061350696,-0.0056484565,-0.15004511,-0.039531253,0.002472572,-0.17809106,-0.07916142,0.104678296,-0.10570862,0.079943925,-0.021571137,-0.11950496,-0.027917169,-0.07535548,0.15676568,-0.075764455,-0.11284602,-0.02327057,0.06610053,0.018485695,0.035765357,-0.11877395,0.029029429,-0.01226243,-0.0022611916,0.016101219,-0.16186936,-0.06093496,-0.1456801,0.14204255,-0.20490588,-0.037768036,-0.06484416,-0.18102244,-0.18914835,-0.070464976,0.0543122,-0.26061872,-0.22277942,-0.12933417,-0.0808953,-0.13921645,-0.18096334,-0.24411422,-0.32196218,-0.18241581,0.025113314,-0.27637428,-0.14768246,-0.14348477,-0.22318058,-0.2143504,-0.12643908,-0.034125373,-0.21940775,-0.17328125,0.05416305,-0.17792313,-0.06763347,-0.2672925,-0.11673677,-0.16357073,-0.10399718,-0.4398249,-0.10600963,-0.123621635,-0.21989818,0.051071465,-0.16250408,-0.19351235,-0.11437557,-0.11231592,-0.24689846,-0.056292355
-0.5769041,-0.10935223,-0.42146063,-0.41279966,-0.27244312,-0.66198236,-0.24341816,-0.57203895,-0.27281997,-0.4527255,-0.21082488,-0.26546663,-0.33664668,-0.45613116,-0.37217242,-0.6078426,-0.48791263,-0.30346936,-0.5773641,-0.47393644,-0.3145562,-0.16300608,-0.3540423,-0.72255415,-0.431094,-0.43481386,-0.5610039,-0.6589142,-0.73355514,-0.38093224,-0.49474058,-0.27249932,-0.14078775,-0.14829978,-0.35115474,-0.40551317,-0.6759302,-0.40927708,-0.5862935,-0.3794309,-0.6319479,-0.24928018,-0.60867333,-0.2952617,-0.7255498,-0.63313836,-0.14396887,-0.6122488,-0.2712499,-0.5168292,-0.5738874,-0.30595177,-0.2802539,-0.581336,-0.5706862,-0.5212955,-0.46045712,-0.6313377,-0.724684,-0.6042942,-0.33424073,-0.33911723,-0.37680823,-0.45977566,-0.47240046,-0.5487708,-0.14955151,-0.7427646,-0.6017871,-0.5398885,-0.5704159,-0.45400268,-0.6285103,-0.26622558,-0.26541096,-0.39640683,-0.59434605,0.070544496,-0.44720685,-0.5107188,-0.6198053,-0.48993313,-0.35500532,-0.49437952
0.3242519,0.34823248,0.57400686,0.3478124,0.46324778,0.29107916,0.59469604,0.44688034,0.40733963,0.3643818,0.21821159,0.33541578,0.36295742,0.5464031,0.36714292,0.38149375,0.11106491,0.41962627,0.34336072,0.43599895,0.57784444,0.35052726,0.44656193,0.10005836,0.49194995,0.37654537,0.25539196,0.5164833,0.47325972,0.5243791,0.2951359,0.2966168,0.3897341,0.38444215,0.61765295,0.22185859,0.5437786,0.42040744,0.4131679,0.37417492,0.380958,0.26741898,0.6622797,0.18514207,0.31320772,0.55242413,0.57029283,0.42403075,0.25800562,0.62217146,0.37581578,0.30212158,0.3672604,0.3799901,0.44263425,0.41412246,0.41006428,0.1818885,0.4911868,0.33537656,0.279219,0.4680897,0.64489645,0.4948067,0.39357552,0.29557374,0.55100375,0.56559545,0.55940235,0.32780567,0.38385037,0.3787192,0.60493493,0.49223745,0.41281474,0.48312268,0.5737244,0.16804856,0.4650159,0.32526332,0.31078604,0.22434178,0.23441674,0.40102407
-1.3267877,-0.12376952,0.10007334,-0.8389219,-0.48750997,-1.6491508,-1.5578414,-1.761834,-0.5737288,0.047060847,-0.9724157,-1.0210471,-0.46082556,-2.1479814,-1.8242067,-1.27734,-1.4698086,-1.2375869,-1.111215,-0.30834448,-0.76576674,-0.24801481,-1.8405294,-1.5787702,-0.81710076,-0.7410982,-0.68600494,-1.1856518,-0.8024185,-1.2586634,-0.4034567,-0.4953797,-0.44639158,-1.1375066,-1.616808,-0.86770284,-2.1180253,-1.260252,-2.1191556,-2.0626683,-1.5585443,-0.4354987,-2.5096142,-0.5479934,-1.4591604,-1.9398769,-0.067411244,-1.8975918,-1.0494756,-1.9616563,-1.5460502,-0.669237,-1.1696707,-2.029855,-1.8899239,-2.3328876,-0.92980725,-1.7622476,-2.112524,-1.3902518,-2.6948867,-1.1814383,-1.0269748,-0.95116365,-2.5657852,-1.3102354,-1.770599,-3.2698755,-1.7525307,-2.1692448,-1.396022,-1.4019998,-1.6923751,-0.82495433,-1.4832572,-2.0042143,-1.7856457,-0.420709,-1.9017212,-1.7922509,-1.6380283,-1.5914491,-1.48641,-1.0488698
0.3982094,0.22293992,0.5579183,0.18511842,0.28340143,0.56942844,0.18806574,0.6416982,0.14561388,0.214347,0.3311345,0.39007086,0.2928144,0.47392833,0.33613133,0.49059066,0.46439666,0.36407495,0.32960588,0.3843826,0.26346636,0.321943,0.34971476,0.39511114,0.4326589,0.50031066,0.35901532,0.3347513,0.37077665,0.48831806,0.34102684,0.17264804,0.09647092,0.41689694,0.3704686,0.28413397,0.40829232,0.4145242,0.42671943,0.38839442,0.5007341,0.2861662,0.49090832,0.40093344,0.59654206,0.49577644,0.38432747,0.6285802,0.2377233,0.4728986,0.4441107,0.40284163,0.5327838,0.52528167,0.39180005,0.3905041,0.42459992,0.44649696,0.41826683,0.5084795,0.04623229,0.4243284,0.43827635,0.39455467,0.42085472,0.44750023,0.37560248,0.49574777,0.4974209,0.34422618,0.5707307,0.53516465,0.5448415,0.31275782,0.40739834,0.72598195,0.46670634,0.29944354,0.45162904,0.45769906,0.44132975,0.22236072,0.20950499,0.48931247
0.17473246,0.043611467,0.13412514,0.08603379,-0.027776793,0.16641423,-0.0980791,-0.001124084,0.05293125,-0.022575915,-0.03696321,-0.017566085,-0.048071444,-0.16555654,-0.15320566,0.15161186,-0.066537395,0.002271682,0.07533917,0.046166644,0.039595515,-0.032667056,-0.019231558,-0.017843679,0.041047603,0.15147606,-0.0086860955,-0.09649867,-0.0670467,-0.038074538,0.08009264,-0.028149724,0.0072577596,0.018681973,0.059718624,0.10042702,-0.01481083,-0.046038568,0.07797226,0.09987679,-0.09259431,0.036780953,-0.044714436,0.011444002,0.038174838,0.07409267,-0.08243674,0.053857476,-0.14616017,-0.15758817,0.09530452,0.12531665,0.22751378,-0.09005234,-0.053314,-0.2278221,-0.06893131,0.0025269985,-0.0794304,0.12584607,-0.09728086,0.02068697,-0.12037687,0.077335685,-0.09214172,0.0860758,-0.25167245,-0.13257797,-0.08562927,-0.20597182,-0.01854217,-0.084426016,-0.024884462,0.053688124,0.015097246,0.04869549,0.05208063,0.037166685,0.081864685,-0.020062417,-0.010126263,0.19169863,-0.066622406,0.010564089
-0.2311013,-0.17726924,-0.09950694,-0.13940966,-0.10206978,-0.1386529,-0.1203154,-0.018336393,-0.19561835,-0.16827872,-0.05799131,-0.030763932,-0.015130337,-0.24543181,-0.07290816,-0.3463955,-0.041628413,-0.17129418,-0.17358832,-0.27922606,-0.16705965,-0.16169113,-0.3138157,0.0012377426,-0.28645518,0.0500616,-0.20040098,-0.14328471,-0.09174877,-0.12770602,-0.06230757,-0.17015176,-0.14775151,0.09956125,-0.31876487,0.0018329397,-0.20695418,-0.13990596,-0.07163705,-0.051890597,-0.052914396,-0.11729608,0.0068318844,-0.06190619,0.13319749,-0.15588039,0.04256139,-0.1728392,-0.075883895,-0.046833314,-0.26739722,-0.028351437,-0.08210525,-0.09598135,-0.19141082,0.025560804,-0.15552348,-0.2190048,0.08812019,0.08075758,-0.18758988,0.26233053,-0.026607499,0.091260426,-0.058432862,-0.0946963,-0.19388875,-0.04381585,0.03501495,-0.23517273,0.12987463,0.040628716,-0.09493138,0.034342602,-0.23607454,-0.034824766,-0.24476579,-0.14060569,-0.24145505,-0.18710697,-0.029645741,-0.23482323,-0.049660288,-0.011407189
-0.06656836,-0.17010444,-0.05361581,-0.11854038,-0.17513967,-0.10040673,-0.19839083,-0.059079833,-0.27434444,-0.18405892,-0.19394112,-0.022873208,-0.17062002,-0.013898969,-0.1418595,-0.21746352,-0.015808448,-0.31410694,-0.14988032,-0.03130494,0.06571612,0.040325247,0.029829413,-0.07382128,-0.054231934,-0.01767639,-0.08430264,-0.18657237,-0.086467214,-0.022548538,0.045742612,0.020867035,-0.05728569,-0.15874551,-0.14005876,-0.09777135,-0.05369529,0.0012051016,-0.22777012,0.053459004,0.002671875,0.033004425,-0.079087324,-0.06507254,-0.10373995,-0.18149506,0.050361678,-0.104117066,0.06279458,-0.11188944,-0.20344514,-0.21819004,-0.08050537,0.117092066,0.08210876,0.12643546,-0.27245462,-0.21581067,-0.084126346,0.0033568833,-0.1526761,0.10435906,-0.05086302,-0.05947206,-0.03992244,-0.17433286,-0.2482898,-0.15003878,-0.0062307045,-0.02007769,-0.17884338,-0.04979895,-0.02553019,-0.13125762,-0.17397411,-0.1309609,-0.1389345,-0.09536886,0.03421868,-0.15837704,-0.12936619,-0.1962974,-0.014179714,-0.039722443
-0.6950589,-0.5239327,-0.3660929,-0.7130046,-0.804568,-0.43121085,-0.7519201,-0.5081002,-0.76714814,-0.54857516,-0.6788162,-0.4737066,-0.6274937,-0.5131584,-0.5935939,-0.450802,-0.5339827,-0.8490554,-0.5762236,-0.5985949,-0.6730204,-0.64774835,-0.56748873,-0.67647684,-0.56593144,-0.49817905,-0.6675893,-0.7533862,-0.5562471,-0.50875765,-0.66290784,-0.5292798,-0.6011248,-0.6581944,-0.7267974,-0.4848284,-0.68958724,-0.48660588,-0.57011175,-0.4707635,-0.565523,-0.7745021,-0.56355596,-0.45726225,-0.71358746,-0.49639642,-0.49902576,-0.5354367,-0.9004073,-0.5095493,-0.60905135,-0.42774314,-0.5593375,-0.60852194,-0.73920834,-0.61393833,-0.48664224,-0.7212938,-0.77621543,-0.6733028,-0.66915846,-0.6432292,-0.4669752,-0.58268094,-0.6875874,-0.6249122,-0.39036536,-0.58765036,-0.62115514,-0.8095017,-0.45441672,-0.6941397,-0.5450326,-0.6956285,-0.6772422,-0.589866,-0.6469198,-0.41000098,-0.5418803,-0.63125443,-0.37744227,-0.3526077,-0.8116078,-0.56619054
0.07396132,0.09172548,0.06876118,-0.053470723,-0.04159859,0.2439176,0.08532017,0.2823606,-0.16459529,-0.12458988,-0.0345923,0.06517431,-0.06998931,0.15843803,0.13417755,0.2218579,0.20502305,0.0121658,0.12466017,0.16238813,0.01745361,0.00186456,0.13495539,0.0453763,0.21026081,0.0777085,0.21481225,0.2741387,0.16466892,0.19592631,0.012915775,-0.07202392,-0.09357209,-0.028506167,0.11556767,0.02914004,0.13523477,0.1402999,0.29496893,0.016818658,0.16464636,-0.029778514,0.387164,-0.03255135,0.27941588,0.35128707,-0.049982525,0.37547636,0.14213935,0.365342,0.21225889,-0.012677625,0.07538537,0.1231337,0.20780589,0.099793464,0.087369606,0.19930843,0.44455475,0.30952996,0.14643171,0.28853184,0.1759243,0.08377719,0.24331866,0.23868935,0.2734354,0.22760831,0.28916556,0.32426775,0.3262011,0.27352646,0.28253624,0.08273282,0.034388535,0.16345981,0.3587101,0.115788326,0.34131193,0.22021386,0.2543242,0.2077826,0.17209439,0.035390966
-0.05990788,-0.3024122,-0.31857985,-0.3505341,-0.196551,-0.33313942,-0.49498406,-0.3482284,-0.27828705,-0.13988149,-0.18222621,-0.17681721,-0.046191975,-0.2311847,-0.28881365,-0.13207117,-0.22642682,-0.1785625,-0.33779112,-0.24345931,-0.096466355,-0.21103992,-0.18355194,-0.07862346,-0.3656016,-0.109760605,-0.2540834,-0.23674981,-0.15390086,-0.20709677,0.03215422,-0.114967376,-0.02948321,-0.20791274,-0.12589367,-0.2911536,-0.1156026,-0.18525042,-0.28730634,-0.062049866,-0.38405168,-0.25452897,-0.24061736,-0.10775183,-0.31728303,-0.1355969,-0.22629124,-0.31738514,-0.31478548,-0.25978082,-0.3931791,-0.07014168,-0.26573384,-0.24549337,0.091404185,-0.40169308,-0.12503245,-0.10566917,-0.5345877,-0.21232732,-0.15064749,-0.42075473,-0.31375402,-0.27498084,-0.18616122,-0.1956633,-0.30910784,-0.1310741,-0.02586263,-0.29381064,-0.23713991,-0.16769652,-0.2563402,0.21472979,-0.05108525,-0.008319583,-0.2508008,-0.25580925,-0.33954588,-0.20848511,-0.37024015,-0.092030466,-0.40843302,-0.04014292
-0.16389665,-0.069959484,-0.19513586,-0.1743924,-0.04872486,-0.25436682,0.14529225,-0.42772973,-0.11682588,-0.016670316,-0.20225641,-0.35532567,-0.19131288,-0.33637032,-0.07880038,-0.10479496,-0.16688429,0.10779307,-0.3385051,-0.030990288,-0.1642396,-0.12043616,-0.20739266,-0.13710292,-0.15302798,-0.3131792,0.079188734,-0.09419089,-0.20316298,-0.12710203,-0.14358677,-0.085403785,-0.06678256,-0.1588858,-0.14215258,-0.4109692,0.050820045,-0.37940753,-0.29139686,-0.22134323,-0.20938474,-0.09437471,-0.3613729,-0.17774943,-0.32394123,-0.09050013,-0.2855127,-0.34300387,-0.09093857,-0.21536472,-0.23703901,-0.22163495,-0.31369,-0.3623871,-0.015801892,-0.27814543,-0.030704647,-0.18082967,-0.1532717,-0.19247293,-0.14608777,-0.2645466,-0.2526252,-0.4349097,-0.53138465,-0.25126797,-0.12555352,-0.19554213,-0.17639369,-0.054267555,-0.3823052,-0.36724412,-0.28426886,-0.06797695,-0.1261806,-0.31259468,-0.22771999,-0.17922747,-0.18628484,-0.2710073,-0.38536644,-0.29130065,-0.064618595,-0.28868324
0.084763885,-0.29478747,-0.19855312,-0.27101994,-0.14575392,0.20527133,-0.1262826,-0.051152557,-0.15057702,-0.25511378,-0.10506901,-0.112163424,-0.19172275,0.0032699108,-0.018925935,0.0141747445,-0.2767555,-0.12135565,0.13748562,-0.13032448,-0.25246403,-0.03917267,-0.17199026,-0.020238549,-0.23322019,-0.122769326,-0.12190229,0.06934139,-0.24180646,-0.159172,-0.13425831,-0.38819548,-0.3465822,-0.091266364,-0.03666474,-0.25438327,0.00017595291,-0.16859654,-0.01156123,-0.18934041,0.0343121,-0.2783163,0.10422093,-0.32198626,-0.034113497,0.16441873,-0.22768979,0.14620624,-0.13207354,0.04031059,-0.20994335,-0.13280681,-0.17539728,-0.15138647,-0.1548347,-0.27696633,0.034724683,-0.14978771,-0.01922065,0.040363103,-0.020595461,-0.100183114,-0.15824117,-0.2094544,-0.036106884,-0.14413802,0.07936877,0.0763239,-0.03183198,-0.06055428,0.002471596,-0.009640202,-0.023732692,-0.13873851,-0.07980351,-0.067977935,-0.038682967,-0.14659868,0.049538195,-0.023741066,-0.08171995,-0.0019409955,-0.13638248,-0.11141345
-0.302265,-0.13493806,-0.38549024,-0.17847526,-0.08277853,-0.2630195,-0.15992053,-0.11357236,-0.11408019,-0.090418,-0.031072784,-0.038401976,-0.08913967,-0.3181691,0.064032435,-0.28231978,-0.29747579,-0.07067203,-0.23089002,-0.34771186,0.022636898,-0.05481264,-0.09236601,-0.12045148,-0.101290375,-0.08537872,-0.16309972,0.18801014,-0.11113153,-0.051912792,0.041747153,-0.098583765,0.04366368,-0.14122437,-0.015266374,-0.12976718,-0.035930626,-0.006205827,0.049544483,-0.1350243,-0.35078657,-0.113189735,-0.093793094,0.0047688633,-0.25074244,0.12509245,0.03799659,-0.14716534,0.17322792,-0.27482206,-0.1750103,-0.26520988,-0.2006912,-0.059874013,0.042289123,-0.3485048,-0.25026584,-0.044430286,-0.30850375,-0.20874146,-0.3886226,-0.2123797,-0.1358631,-0.10147487,-0.058932006,-0.06586844,-0.07909186,-0.13970064,0.1553241,0.11005123,-0.16809362,-0.005544141,-0.041854605,-0.06297034,-0.13911015,-0.10037771,0.017102078,-0.05259487,-0.1313655,-0.008541957,-0.3455258,-0.049372837,-0.2935648,-0.14118001
-0.12905484,-0.19326036,-0.13411787,-0.21622212,-0.395916,-0.14830942,0.09975624,-0.09843065,-0.34220576,-0.17976505,-0.30307758,-0.29510546,-0.22500947,0.0025968328,-0.16147088,-0.039171055,-0.30982608,-0.2907241,0.015495554,-0.21226546,-0.11560022,-0.3290865,0.08817241,-0.22907694,0.08457489,-0.17437841,-0.16923557,0.027573556,-0.31547356,-0.22576788,-0.3449927,-0.20075658,-0.2695216,-0.23123571,-0.080883406,0.025041685,-0.084295884,-0.11997838,-0.183293,-0.18065156,-0.14678901,-0.2626117,0.2764706,-0.20769118,-0.12202187,0.21721078,-0.28786469,0.0067584515,0.042831972,0.050931275,-0.07090772,-0.16437015,0.02918294,-0.086272664,-0.023305282,0.109740645,-0.29668027,0.13953243,0.07871322,-0.11692403,-0.12781304,-0.113560304,0.018659525,-0.049954005,-0.0073510855,-0.13663828,0.05637282,0.004872352,0.123010285,0.0836782,-0.12266303,0.019112796,0.1419155,0.13067508,-0.12281652,-0.006607473,0.15989628,-0.036342755,-0.016604915,0.24407297,0.058601752,0.24980232,-0.19490838,-0.13616946
-0.1554848,0.14294665,0.14508697,-0.07610224,0.07986535,0.022071447,0.028233059,-0.32447463,-0.06136292,0.0073074363,-0.014241599,0.15756908,-0.09708369,-0.15465225,-0.27398863,0.12889382,-0.019764092,-0.09054702,-0.064120844,-0.049043123,-0.1473529,0.08863174,-0.12181994,-0.018193368,-0.17404476,0.045043882,-0.1407443,-0.039732233,-0.1176866,-0.22798462,-0.0056576766,-0.029262785,-0.02939669,-0.19471453,-0.22352381,0.15306029,0.025739558,-0.06427827,-0.24192172,0.13057375,0.20624381,0.048596296,-0.20824867,0.06921622,-0.008783072,0.048369072,0.11432486,-0.28127035,-0.10794017,-0.2965486,-0.040593557,0.010246143,-0.15040633,-0.18287528,-0.13232899,-0.23388578,-0.08795492,0.04058174,-0.030256055,-0.0733722,-0.18800652,-0.27727687,-0.10779834,-0.06942693,-0.15386678,-0.099705085,-0.14403188,-0.25019708,-0.08168457,-0.11072938,-0.016985767,-0.17854413,-0.17684855,-0.10410577,0.1837081,-0.14689218,-0.29450673,-0.032314956,-0.1962922,-0.17501631,-0.15615973,0.09083479,-0.021642342,-0.034483496
0.17260498,0.029953318,0.3050537,0.3269706,0.06745148,0.2531206,0.095851585,0.12042668,0.12351765,0.025874145,0.04708562,0.11766404,-0.12877224,0.004153341,-0.019679874,0.25239196,0.039833516,0.08169776,0.4494515,0.3779203,0.0016155168,0.19076657,0.3057406,0.1330747,0.11453818,0.19398996,0.1699062,0.106555566,-0.10743302,0.039627947,0.03778909,0.086375915,-0.1227778,-0.007733993,0.2567337,0.08479336,0.26424468,0.04325727,0.2025172,0.10763431,0.31653145,0.19283529,0.18442094,0.20288788,0.19962813,0.1332761,0.07202522,0.24706554,0.16731071,0.15876557,0.49771413,0.102121934,0.34586033,0.20578846,0.08549668,-0.01620201,0.08166421,0.22922991,0.12922089,0.23448256,0.029044248,0.06284264,0.14137968,0.16975388,0.059104852,0.31638515,0.23183471,0.08967733,0.09360373,0.25839823,0.17267898,0.12822363,0.17686525,0.13106325,-0.14553672,0.2804947,0.4171484,0.283472,0.34291655,0.3560355,0.21691127,0.32140517,-0.01878662,0.11080034
-0.12714565,0.07298955,0.10724427,-0.054471284,0.07787831,-0.008641094,-0.28056303,-0.18980792,-0.21241307,0.16386285,-0.13694674,0.1016362,-0.07676315,-0.07392931,-0.2913202,-0.2194114,-0.02426514,-0.2744866,-0.2674311,0.025012821,-0.16065785,0.003781736,-0.07271767,-0.18656538,-0.18787521,-0.15141901,-0.11124019,-0.18429896,0.0031715631,-0.15700766,-0.09723322,-0.03963813,-0.084888965,0.0038428754,-0.36934265,-0.14575937,-0.3693261,0.02342692,-0.36666462,-0.32880867,-0.32371342,-0.1206001,-0.31348503,-0.019460708,-0.18469056,-0.28631604,-0.041009963,-0.17124245,-0.03585975,-0.16015157,-0.33980146,-0.009876698,-0.07557733,-0.11947033,-0.14401595,-0.43848905,-0.16664231,0.016325012,-0.5659324,-0.27248478,-0.2999402,-0.27895385,-0.1715575,-0.033157825,-0.17575473,-0.2114155,-0.09184587,-0.29584867,-0.066986516,-0.25063252,-0.1936961,0.015365973,-0.11456767,-0.09144173,-0.18385546,-0.10043116,-0.14635281,-0.21749288,-0.25095338,-0.16393271,-0.4063784,-0.07637663,-0.3045593,-0.018448815
-0.2274884,-0.20390269,0.1504351,-0.50526404,-0.40724802,-0.39946812,-0.7671679,0.105858,-0.25803983,-0.19541782,0.057363033,0.043773532,-0.18969226,-0.15984103,0.026299998,-0.29211003,-0.021678582,-0.28645685,-0.26966056,-0.06629819,-0.22180313,-0.36957306,-0.027282134,-0.08104356,-0.21841486,-0.17667367,-0.1892997,0.16922982,-0.0028673261,-0.11930404,-0.06844282,-0.051074907,-0.3255188,0.08957699,-0.48228115,0.01593183,-0.71917754,-0.0254253,-0.16859168,-0.06710385,0.115163624,0.05790977,-0.07312442,0.03565885,0.19003834,-0.14693964,0.09228018,-0.22477983,-0.39984223,-0.15710828,-0.31377593,-0.16112047,0.27107552,0.159925,-0.08448765,-0.0021644086,-0.17771247,0.13725226,-0.19476366,-0.3764037,-0.043734223,0.010525823,0.02612947,-0.061890543,-0.26078922,0.032915905,-0.18857317,-0.3704903,0.16115585,0.3083149,0.03098756,-0.021655098,-0.026784629,0.020349428,-0.094662234,0.2188487,0.07811181,-0.14192152,-0.26715302,0.028666526,-0.28758794,0.039749175,0.054414853,0.1901872
-0.16679356,0.05526665,-0.07517086,0.0022989511,-0.016782582,-0.145506,-0.0065317154,-0.09501496,0.053582624,-0.06644705,-0.29262155,-0.18033612,-0.19219753,-0.3765235,-0.21987405,0.019521005,-0.20889355,-0.16917303,-0.075329214,0.16607484,-0.11760376,-0.14212838,-0.3351224,-0.38589704,0.047250137,-0.100429386,0.23748115,-0.27332968,0.0074587762,-0.14380315,0.02828914,-0.01160489,-0.0952639,-0.28954834,-0.12233323,-0.25810477,-0.07171562,-0.3545069,-0.02665706,-0.08843768,-0.15402493,-0.03628394,-0.3883931,-0.22742337,-0.19970605,-0.40854055,-0.115245506,-0.4162798,-0.11163714,-0.3055715,-0.26047903,-0.1547496,-0.43894482,-0.43645233,-0.45125872,-0.37127998,-0.14296526,-0.2814785,0.0036229044,-0.14226452,-0.29583716,-0.2638368,-0.24515456,-0.22420323,-0.44731545,-0.3210929,-0.25349227,-0.31113976,-0.29493472,-0.3525967,-0.2349076,-0.2819814,-0.24134314,-0.36797148,-0.42272168,-0.3289621,-0.2840291,-0.13178705,-0.11597499,-0.4063668,-0.20610389,-0.38896984,0.017224967,-0.26136392
