201_bed,202_bed,203_bed,204_bed,205_bed,206_bed,207_bed,208_bed,209_bed,210_bed,211_bed,212_bed,213_bed,214_bed,215_bed,216_bed,217_bed,218_bed,219_bed,220_bed,221_bed,222_bed,224_bed,225_bed,226_bed,227_bed,228_bed,229_bed,230_bed,231_bed,232_bed,233_bed,234_bed,235_bed,236_bed,237_bed,238_bed,240_bed,241_bed,242_bed,243_bed,244_bed,201_liv,202_liv,203_liv,204_liv,205_liv,206_liv,207_liv,208_liv,209_liv,210_liv,211_liv,212_liv,213_liv,214_liv,215_liv,216_liv,217_liv,218_liv,219_liv,220_liv,221_liv,222_liv,224_liv,225_liv,226_liv,227_liv,228_liv,229_liv,230_liv,231_liv,232_liv,233_liv,234_liv,235_liv,236_liv,237_liv,238_liv,240_liv,241_liv,242_liv,243_liv,244_liv
0.19687645,0.32468766,0.38491333,0.04322429,0.11417526,0.12456694,0.17542505,0.17784414,0.030001529,0.043166712,0.036321513,0.54042053,0.1330049,0.3847501,-0.12077055,0.1543575,-0.22786862,0.37467617,0.10683067,0.39660126,0.40807503,0.40016848,0.06911656,0.13618684,0.07495596,0.471903,-0.07337415,-0.0107747875,0.3185271,0.08610912,0.427121,-0.2263495,0.19200282,-0.028085157,0.25974065,-0.086378604,-0.021181025,-0.03776501,0.15411559,0.48442274,0.15254454,0.0033630282,0.2920267,0.10332215,0.2967951,0.18462104,-0.03794926,0.2731746,0.15058203,0.13625607,0.14339614,0.2721315,0.2555734,0.5124661,0.4952882,0.5071108,-0.013701677,0.2902729,0.23780675,0.17900695,0.26034462,0.04551991,0.25268075,0.22510873,0.14602944,0.15397832,0.15589327,0.6086077,0.09271565,0.018941842,-0.044921182,0.041798092,0.5164742,0.09839269,0.11749016,-0.1936042,0.36898744,0.2192814,0.2598374,0.3692381,0.2891763,0.40139848,0.33378404,0.20889199
0.21352586,0.108312875,6.99237e-05,0.21343459,0.07792285,0.05232443,0.06318149,-0.02568617,0.19261086,0.22163159,0.36355603,0.14478919,0.22216561,0.12671688,0.4609444,0.061262444,0.2562968,0.115914494,0.31492212,0.23931408,0.14065036,-0.106854156,0.24993388,-0.117942214,0.060002178,0.11414694,0.323288,0.30554122,0.057464983,0.26578796,-0.02613863,0.16175625,0.24479029,0.123580575,0.3511045,0.20923659,0.08400792,0.20103972,0.12922773,-0.061035477,0.35876036,0.1198148,0.06968403,0.56046826,0.24633814,0.35089105,0.14852193,0.072987095,0.37952244,0.28947568,0.3119501,0.15647085,0.07770331,0.23156783,0.113483,-0.14885278,0.59025264,-0.21734992,0.16377392,0.24201474,0.40820462,0.30900672,0.23837136,0.20252609,0.10832544,0.13588265,-0.17122816,0.38903737,0.2314642,0.19974938,0.4013815,0.13955763,0.18564406,0.010736916,0.23297924,0.20860872,0.31438345,-0.057713598,0.17347136,0.23865508,0.17120273,0.13268602,0.2991439,0.35511243
-0.17171183,-0.31099367,0.46293992,0.4544105,0.38223583,-0.24344191,0.18843862,0.16507778,0.18664026,-0.04396829,0.027246386,0.0604579,0.26275635,0.04549074,0.12403563,0.16033119,0.21775883,0.19857398,-0.015203714,0.23649615,-0.03496915,0.30712575,-0.051032007,0.010139763,0.43459457,0.34120348,0.20469996,0.09832674,-0.017283455,0.18832502,-0.03932622,0.15572722,0.14185482,0.07018004,0.19131258,0.07212943,0.36411962,0.18122177,-0.0811232,-0.1359776,0.066429675,0.37460524,0.16119294,-0.14677957,-0.22376268,0.09767699,0.07586114,-0.19703017,-0.034374982,0.17204735,-0.040866762,0.19327018,0.33124048,0.2872672,0.03661099,0.19025555,-0.23027039,-0.09663093,0.040756583,-0.35490125,-0.063611776,0.13606784,0.49884745,0.2368367,0.30044276,-0.013152897,-0.11990309,-0.08614202,0.16153494,-0.12403229,0.08446109,-0.114777386,0.029990315,-0.004818499,0.069364846,0.31633252,0.14386773,0.04997334,0.35875362,0.033611,0.046406716,0.09841481,0.28795397,-0.044192806
-0.20699912,-0.18199113,0.068654895,-0.2637415,0.009745762,-0.13274366,-0.38086027,-0.28199288,-0.20332342,-0.07968707,0.16373298,-0.044856958,0.024144445,-0.025259763,-0.37610546,-0.051205277,-0.09354146,-0.19209215,-0.046880476,0.03468293,0.29469854,-0.0054450035,-0.17312934,-0.032121424,-0.092683904,-0.0494636,-0.11927204,-0.27411276,0.0010809638,-0.008958474,0.03086229,-0.05580906,0.008705385,-0.39597255,-0.1933606,-0.14556006,-0.14391766,-0.29393214,-0.12434565,-0.080619484,0.009322599,0.09606759,0.25924298,-0.36033684,0.03047467,-0.21586779,-0.20636818,-0.21372294,0.15085745,-0.31196076,0.008012243,-0.15016262,-0.5803146,-0.11462306,0.07857532,-0.030678734,-0.3853984,0.11449449,-0.37849823,0.28255153,-0.08538978,0.09865342,0.08647344,-0.3331927,-0.04019311,-0.030117445,-0.25811985,-0.0068109855,-0.031865668,0.21017897,-0.33591497,0.13147295,-0.057003826,-0.042047422,-0.10401508,-0.45466477,0.0049049407,-0.005585242,-0.061973162,-0.086874224,-0.18771909,-0.29942077,-0.05060987,-0.07989814
-0.7988415,-0.23224619,-0.2837523,-0.27522004,-0.24234037,-0.16871865,-0.3326484,-0.047665417,-0.4410203,-0.52154994,-0.42691913,-0.088167265,-0.2844589,-0.45314726,0.07899466,-0.12932052,-0.2700063,-0.13431734,-0.4602823,-0.40402678,-0.4491278,-0.23876417,-0.40623444,-0.45710272,-0.41423547,-0.31955823,-0.44610047,-0.17184415,-0.16032839,-0.45306394,-0.47079805,-0.18445072,-0.14055467,-0.38968408,-0.22653839,-0.32981092,-0.27967876,-0.5724585,-0.2704534,-0.4850614,-0.4491585,0.061425775,-0.24669112,-0.51829165,-0.62126756,-0.14191541,-0.3439307,-0.53075296,-0.37540233,-0.461394,-0.29850566,-0.6899433,-0.49831176,-0.4782459,-0.4656223,-0.29919317,-0.008073717,-0.047140863,-0.25210562,-0.26807615,-0.42775834,-0.32621115,-0.17998558,-0.6152581,-0.5727979,-0.60905623,-0.21988267,-0.68604493,-0.2555422,-0.17756781,-0.541499,-0.20855501,-0.4909429,-0.3384871,-0.3393944,-0.2648456,-0.44690517,-0.09673263,-0.2243378,-0.40152362,-0.38882798,-0.55146873,-0.12815613,-0.27915084
-0.16292685,-0.21231174,-0.06995219,0.26609686,-0.01094611,-0.28789532,0.013441592,-0.33538333,-0.019850358,-0.048634633,-0.1691092,-0.22486596,-0.034323394,-0.12511699,0.08786598,-0.25910118,-0.21839142,0.015781626,-0.08395068,-0.15706538,-0.1291176,0.009230822,-0.061137855,-0.23461168,-0.042079657,-0.05944529,0.09259063,-0.07617684,-0.18564272,0.106566936,-0.033542678,0.250958,0.013330594,-0.112039596,-0.12219834,-0.04735574,0.120479584,-0.21905181,-0.055825196,-0.38501513,-0.2067935,-0.08241716,-0.00045811385,0.02504392,-0.16284254,0.14246714,-0.041000374,-0.13937241,0.068904795,-0.07793639,-0.10705641,0.009767063,0.12559839,-0.07425731,-0.21319099,-0.06603089,0.14458738,-0.006100014,-0.13979578,-0.0518018,-0.011146411,0.13574524,0.028619528,-0.13191415,0.013401974,-0.05604323,-0.13935313,-0.117313795,0.03928861,-0.12162225,-0.06632654,-0.006095007,-0.113039404,-0.1995176,-0.17692313,-0.17080715,-0.13329086,-0.16743419,-0.18044809,-0.15448311,-0.0319577,-0.29413247,-0.10438825,0.08020492
-0.07745498,-0.076624,-0.27536082,0.11041841,-0.0655024,-0.25613546,-0.07459897,-0.23987979,0.062279973,0.119766705,0.15772301,-0.19277729,0.24798101,-0.063159734,-0.39939713,-0.12403382,0.28288448,-0.39819983,-0.021790422,0.0043338016,-0.16777551,0.025264895,-0.16196881,-0.08946437,-0.084114976,-0.029221546,0.098604925,-0.07778918,-0.014121529,-0.032093313,-0.15558252,0.39134794,-0.11908251,0.13047542,-0.020465724,0.11784908,-0.013615638,0.12774709,0.05510652,-0.18124445,0.027313929,-0.051347822,-0.41840637,-0.007348925,-0.2140128,-0.04396632,0.22056916,-0.08650409,0.28631973,0.050760385,-0.17603585,0.046137605,0.09277641,-0.059886176,-0.0048763826,-0.31354025,-0.1877992,-0.18924218,0.042929463,-0.05032164,0.072862424,0.25524044,-0.022123456,-0.00069805235,0.46999404,-0.020264983,-0.10106756,-0.13797432,0.09622736,-0.28038615,0.11896935,-0.17618194,-0.17295203,0.09408793,-0.041115157,0.40004444,0.18476805,-0.09488009,0.006579254,-0.27721077,-0.13084987,-0.1461877,-0.29277113,0.00444383
0.28533447,0.12813719,0.11683587,0.35111618,0.15741788,0.12901118,0.22536051,0.31541446,0.098015964,0.08850981,0.3071161,0.1799762,0.18300582,0.25773713,0.2510774,0.1274844,0.108788565,0.37199855,0.26457018,0.050333824,0.12062317,-0.066814214,-0.08806947,0.17422576,0.18144445,0.080130994,0.10883178,0.16874689,0.33370063,0.12487832,0.10525283,0.16502264,0.10054073,0.13747291,0.13810174,0.11306051,0.24991776,0.09089528,0.2346051,0.03720974,0.25034434,0.08918112,0.34379143,0.19244924,0.10094634,0.30406666,0.25651717,0.14867294,0.049721576,0.044253685,0.0811408,0.121766746,0.5017805,0.07277213,0.09965864,-0.022813499,-0.08672834,0.10491265,0.10667656,0.088819355,0.29769042,0.28036684,0.123317145,0.15750693,-0.094181746,0.21966836,0.09153841,0.34562957,0.16420281,0.12808836,0.14145157,0.34862232,0.18425325,-0.045060396,-0.023710907,0.12784809,-0.018487081,0.042206474,0.02999232,0.30347335,0.05188488,0.030870728,0.16812837,0.15378097
-0.24775879,0.07959668,0.05628182,0.11241999,0.12292899,0.09579899,0.047120437,-0.08559495,-0.21330929,0.25313723,0.039502673,-0.22311011,0.24928369,0.20291156,-0.4368536,-0.009569868,-0.07425778,-0.0066194534,0.25425702,-0.0021067262,0.3183034,-0.029120743,-0.13880675,-0.18961555,0.19382235,-0.06946874,-0.10287431,-0.0065486133,-0.14720729,-0.16949922,-0.2856059,-0.056844562,0.15893681,0.14498089,-0.082349665,0.0726195,0.19370562,-0.022745252,0.112764664,-0.17499903,-0.13197044,0.08552544,0.16359323,0.15219046,-0.36037493,-0.022173628,0.43684798,-0.31541508,0.5406471,0.21256205,0.08430087,0.26142943,0.34508106,0.14381039,0.15858242,-0.06675236,-0.34797394,0.26291764,-0.055722117,0.022326723,0.12344794,0.34288377,0.29435524,0.23767653,0.36458045,-0.05589117,0.05592245,-0.19515033,-0.0730989,0.030452177,0.17065151,-0.22842956,0.20989563,0.0123299435,0.25958288,0.29823208,0.397425,0.09730023,0.06985423,-0.3503214,-0.019051,0.011262782,-0.08839398,0.35550416
0.34272856,0.19642359,0.44982967,0.3964696,0.11887732,-0.008718114,0.42069316,0.25765797,0.551574,0.383156,0.35780263,0.129058,0.47749275,0.3143791,0.4023057,0.2176325,0.25079483,0.1668593,0.26883525,0.45482817,0.21887708,0.25631186,0.24929884,0.1117015,0.53414243,0.2991516,0.2122869,0.26813975,0.13157153,0.23598477,0.16967115,-0.010561891,-0.031927302,0.21497816,0.1786741,0.23951045,0.46037388,0.43092868,0.42222375,0.13089058,0.23846497,0.10961315,0.16919753,0.26154178,0.33106476,0.4861174,0.11453573,0.5059985,0.39233574,0.49543545,0.4447285,0.44503534,0.4402333,0.3710385,0.029441029,0.2039996,0.049744338,0.12172578,0.24351591,0.032929346,0.33529842,0.41827804,0.6520736,0.43278262,0.21532172,0.3073312,0.11309555,0.27016005,0.41221833,-0.31353804,0.46368378,0.20716894,0.19703612,0.068996996,0.13876486,0.0671156,0.01747347,0.16324097,0.32743126,0.22125447,0.30649948,0.39392066,0.21344492,0.16534978
-0.049129263,-0.123123236,-0.10281515,-0.22825696,-0.22925512,-0.13433698,-0.04483149,-0.2062599,-0.10766367,-0.037448786,-0.21354654,-0.25835586,-0.26762447,0.048585076,-0.37189144,-0.28681076,-0.42386547,-0.32067198,-0.22705129,0.023656882,-0.05431983,-0.07972955,-0.07621148,-0.030578986,-0.039320953,-0.07235311,-0.18697476,-0.4142445,-0.31132695,-0.24667743,0.016974121,-0.44804296,-0.26476982,-0.09112672,-0.11198102,-0.07567362,-0.12761456,-0.06507173,-0.15956563,-0.27470487,-0.22409007,0.017991409,-0.24570426,-0.118134946,-0.22590631,-0.23205996,-0.03992737,-0.0046844184,-0.16563447,-0.06431284,-0.10436384,-0.05678483,0.040155914,-0.09059877,-0.08506736,-0.031156264,-0.23855446,-0.0497004,0.1542207,-0.19209243,-0.06616372,-0.12345757,-0.270607,-0.038205307,-0.09358909,0.006404374,0.039645165,-0.28749004,-0.34541494,-0.22387254,-0.21445172,-0.32311308,0.2132354,0.05437982,-0.10173649,-0.17853966,-0.3777337,-0.010600418,-0.1736471,-0.05209031,-0.26545668,-0.012200892,-0.08132823,0.12657824
-0.2541967,0.09663524,-0.051283997,-0.10584556,-0.08331206,-0.22934744,0.05184257,0.043787472,-0.024929598,0.26263887,-0.16661482,0.25572616,-0.045408268,0.082700536,-0.102449715,-0.116282955,-0.31595868,0.051248796,-0.13656689,0.1475247,0.17170939,-0.051072422,0.052001916,-0.27894488,-0.038156137,-0.025572974,-0.07178935,-0.13665588,-0.09628157,-0.37807012,-0.09843637,-0.05799316,0.08275557,-0.094161324,-0.08969484,-0.13347603,-0.028551403,-0.021348834,-0.015424386,-0.09707077,-0.025555369,-0.00795348,-0.046640404,0.2163631,0.0023714472,-0.06757763,0.22289175,-0.17897649,-0.094314754,-0.11611869,-0.1333582,0.12082754,-0.09566332,0.10855656,0.37011015,-0.43779832,-0.06875283,-0.2783253,-0.27323472,-0.061405256,-0.32336366,-0.11784622,-0.19633414,0.08394003,-0.25868505,-0.27886388,-0.15089035,-0.3539431,-0.25698653,-0.3062775,0.037996467,-0.48550743,0.12345904,-0.025120534,-0.033485442,-0.26201555,-0.21672711,-0.26352,-0.080507524,-0.1640032,-0.17340411,-0.18406424,-0.12078501,0.18618324
-0.14913833,0.24330887,0.1238246,0.10091476,0.09108558,-0.05896977,0.10650368,0.1419728,0.035009272,0.07027963,-0.0064576603,0.30132592,-0.17334293,0.100517586,-0.05944249,0.1664197,-0.0043067858,0.068571866,-0.1059158,0.039227396,0.05378832,0.18394125,0.03361762,0.046787396,0.082098514,0.06776111,0.092218265,0.08152525,-0.05471117,-0.022298094,0.12301603,0.15371497,0.01735966,0.08025179,0.09136945,-0.0030671395,0.23876145,-0.080255166,-0.02445206,0.123672694,0.08998901,0.15898848,-0.24604681,0.110165365,-0.11137013,0.103410065,-0.13206217,-0.016800564,-0.01949577,-0.08669896,-0.011544153,-0.0026541948,-0.29317597,0.12001363,0.107456036,-0.0037581325,0.068421826,0.14175518,0.040471964,0.12108277,0.11139108,-0.08580983,0.03866215,-0.08237538,0.16325706,0.0040430166,0.18917051,0.23176676,0.031437658,-0.05866474,-0.01012364,0.21102369,0.019752026,-0.0296399,0.118920766,-0.052089356,0.0739333,0.0029111505,0.24980205,0.0062767304,-0.06844054,0.113278896,0.10844257,0.05669257
0.27128002,-0.25778928,-0.03378804,-0.023276389,0.16331625,0.05300583,-0.074052036,-0.25988734,0.031165827,0.06032992,-0.07739046,0.110467225,0.014833644,-0.12800361,-0.3546921,-0.12712464,-0.08392134,-0.4559551,0.0015073419,-0.015509516,-0.08021514,0.0072235465,0.027238503,0.062292308,0.01661539,0.0026614964,-0.1692705,-0.25662628,-0.16803068,0.29921415,0.07171377,0.06854685,-0.37047246,0.07832505,0.007566303,0.11238909,0.021706551,0.1742748,-0.09405857,0.0966651,-0.17693233,-0.16047192,-0.4781627,-0.03958191,-0.1175925,-0.097084865,0.0955839,0.26961493,0.03737326,0.029346101,-0.23200476,-0.092983425,-0.18681896,-0.07843843,-0.22178309,-0.036301672,-0.12129524,-0.12777373,0.18752536,-0.1284535,-0.06169229,-0.34381205,-0.023824923,-0.1201072,-0.08432515,0.033369392,-0.1648826,-0.05070705,-0.26507694,-0.52094233,0.019671276,0.027469985,0.016359076,-0.15272808,-0.28734332,-0.098677054,-0.31806958,0.055525273,-0.12933809,0.14642394,-0.26264447,0.11236404,-0.14106718,-0.36432165
-0.15114637,-0.14130308,-0.14947969,-0.15283191,0.070303366,0.093415186,0.04201115,0.028932728,0.0904448,-0.12124044,-0.25781816,-0.38241798,-0.15992308,-0.0668661,-0.17902496,-0.027963761,-0.34295708,-0.14600973,-0.117001,-0.27402335,-0.27219748,-0.24242449,-0.10003637,-0.34072158,-0.3294736,-0.14003146,-0.056072325,-0.22810046,0.15592647,-0.14222658,-0.3680712,0.10180229,-0.01568982,-0.06670529,0.02885776,0.16712514,-0.24485636,-0.11791757,0.113200374,-0.10019831,-0.07076888,0.02690319,0.09122662,-0.032341927,-0.19665845,-0.3179937,0.1958791,-0.12463705,-0.116206706,-0.11187558,-0.19898073,-0.25897735,-0.017350703,-0.16885567,-0.3112006,-0.014121197,0.05698484,0.20982516,0.17730671,-0.10051854,-0.034403205,-0.10665963,-0.37177572,-0.09476982,-0.22101326,-0.06983429,0.022346206,-0.47893918,-0.19448404,-0.15077601,-0.0076633096,-0.11539951,-0.07936017,-0.12756026,-0.0782914,0.111633025,-0.29162854,-0.09622378,-0.4444469,-0.06621232,-0.18287551,-0.27338037,-0.30963176,-0.10542445
-0.18618879,0.2021701,0.12173775,-0.10046691,0.16631857,0.17090084,0.114060044,0.21676014,-0.10382944,0.015592217,0.045601606,0.019119114,0.10662696,0.30411536,-0.19477713,0.06588912,0.17079036,-0.0490857,0.19402817,-0.029657483,-0.004272744,-0.014553204,-0.0061582774,-0.12963769,-0.04256034,0.07660942,-0.10801944,0.035900086,0.108389944,-0.14243436,-0.00461708,0.11324759,0.038268387,0.021577686,0.07720259,0.07102747,0.04509616,0.06210181,0.07658577,-0.103624254,0.036165923,0.12642618,0.0525548,0.16320565,-0.23875818,-0.108881146,0.30204764,0.07279925,0.09008456,-0.07235755,-0.123142794,-0.112186655,0.15707405,-0.0477089,0.07955372,-0.2857693,-0.3081144,-0.053535014,0.1961328,-0.08721349,-0.096295804,0.07107434,-0.015670523,-0.02129066,-0.19749966,0.04894638,0.2454702,-0.45921645,-0.15807624,0.008660406,0.12976266,-0.14418174,0.12070647,-0.075351074,0.019429639,0.10620995,0.068228126,-0.007804826,-0.029274434,-0.23251465,-0.14501557,-0.17868163,-0.16903959,0.15559058
-0.2935679,-0.5207514,-0.5162716,-0.24702257,-0.4528761,-0.72253203,-0.3843443,-0.5278346,-0.23638496,-0.34088582,-0.21671905,-0.059202075,-0.4973854,-0.6274446,-0.40398625,-0.47647503,-0.4291946,-0.16345799,-0.42938405,-0.36485165,-0.27601177,-0.35732666,-0.24361482,-0.35969135,-0.37836096,-0.53774333,-0.38121492,-0.15690446,-0.47697836,-0.34496868,-0.4306218,-0.24308048,-0.2842101,-0.22513832,-0.4254169,-0.41979024,-0.17153087,-0.24006748,-0.33495313,-0.6387755,-0.48492563,-0.22974381,-0.4029552,-0.26179412,-0.17763948,-0.16192997,-0.36473343,-0.16446033,-0.12061221,-0.39672166,-0.37580353,-0.39934513,-0.12748498,-0.36824673,-0.48530042,-0.34088415,-0.15142462,-0.22917634,-0.24231713,-0.30071294,-0.23364867,-0.2563148,-0.3271141,-0.2303144,-0.2121872,-0.3260398,-0.5505993,0.041952685,-0.14490804,-0.19120868,-0.5725931,-0.06852966,-0.32380348,-0.30642974,-0.38962525,-0.46701127,-0.18870065,-0.60445446,-0.42291996,-0.4077974,-0.3674916,-0.32322198,-0.33378458,-0.5048517
-0.02921404,0.284865,0.225663,-0.015022658,0.031146377,0.15719917,-0.102799684,0.082788214,0.0066095963,-0.044615403,0.12762456,0.2761091,0.12915945,0.014215484,0.1655697,0.047933355,0.07950015,0.4372056,0.059658647,0.13824861,0.17953685,0.1025411,-0.06210299,0.12365894,0.08287112,0.26022032,-0.048181802,0.16007257,0.266248,0.20264006,0.22579528,-0.2854352,0.04505662,-0.08111103,0.17881526,0.053334877,-0.10327788,-0.13704646,0.10336074,0.4021438,0.20972802,-0.08200209,0.1318319,-0.024387889,0.0920878,-0.06714566,-0.16986261,0.12723237,0.061215684,0.19692004,0.19680049,0.044853043,-0.16836335,0.22007841,0.21507809,0.2439445,0.096812166,0.13281383,0.13450888,0.3192036,0.33686274,0.18405303,0.28156927,0.033397455,0.34216595,0.14747414,0.26363224,0.14936218,0.19854085,0.31612578,0.14013895,0.31461608,0.08905485,0.20751831,0.25593555,-0.109289795,0.30564845,0.15623644,0.23989257,-0.004871972,0.23434724,0.27532524,0.29088363,0.12875274
0.33993012,0.23408009,0.5129526,0.60059506,0.38147977,-0.009427786,0.52615607,0.49102816,0.659373,0.4326929,0.290403,0.23769033,0.28268796,0.76592946,0.065485194,0.4126626,-0.1779315,0.095414914,0.22095464,0.65135413,0.3321173,0.40487015,0.24462423,0.6431131,0.6517887,0.3315487,0.15248194,0.090116404,-0.078463726,0.56292206,-0.004694879,0.023746848,0.45160303,0.12459138,0.20705488,0.18798994,0.6165813,0.3043515,0.6335805,0.30258834,0.2641722,-0.108612776,0.4022585,0.56460387,0.4859801,0.6630985,0.21145695,0.65798056,0.0035076663,0.53893256,0.090204015,0.5984219,0.54136646,0.6641011,0.31588975,1.2831147,-0.05204335,0.81988156,0.22401196,-0.20508726,0.28291082,0.24730994,0.093013294,0.48838556,0.5156593,0.67137194,0.49015313,0.14243047,0.54175067,-0.022403017,0.3928976,0.22031614,0.8622058,0.4750933,0.29113758,0.14043474,0.12570845,0.6275039,0.20308033,0.4297272,0.5782783,0.41463938,0.6120716,0.55996096
-0.030262038,0.076668784,0.33480412,0.19354632,0.29892588,0.20010786,0.17476743,0.301508,0.14719641,0.15405923,0.15341887,0.3456158,0.15042576,0.09647569,-0.060168415,0.11486585,0.122296244,-0.07098256,0.1671632,0.2532082,0.07030849,0.15459633,0.30490914,-0.023483932,-0.023285083,0.19135174,0.16360115,0.17450786,0.21448457,0.017182663,0.13656059,0.3834821,0.23735964,0.07440269,0.3503925,0.05582793,0.15007624,0.25652063,0.05473312,-0.028694257,0.16928817,0.2772768,-0.14911118,0.30554232,-0.08744732,0.18404481,0.25857237,0.19457066,-0.035216372,0.15608186,0.0063970946,0.182424,-0.1348319,0.27861458,0.13962603,0.043890715,-0.06251055,-0.03596443,0.30493844,0.18746637,0.21417314,0.09490819,0.006081678,0.09495297,0.09829755,0.054776356,-0.10732107,0.08983178,-0.055913452,0.53636545,0.11085867,-0.18309885,0.09869978,0.11897496,0.22765023,0.19379035,0.15067878,-0.020614332,0.07463238,-0.06479228,0.0693942,-0.08017555,0.19172272,0.029314965
0.052864477,0.048104808,0.015825614,-0.062553465,0.05012478,0.156496,0.060309574,0.19722204,0.13562924,0.077781126,0.046819553,-0.050266504,0.049544513,0.15014827,-0.1716342,-0.02476865,0.09051581,0.10678214,0.12679443,0.023031935,-0.10629901,0.08442864,0.08794168,0.0004823953,0.19138853,-0.02004484,-0.115573764,0.02453594,0.17080796,0.15548988,0.034764707,0.056220222,0.097826585,0.09042113,0.06751835,0.31678087,0.014052451,-0.040263914,0.027834296,0.061688412,-0.08593579,0.24979718,0.4268226,0.0743894,-0.1391151,0.028821945,0.27881658,0.0027615428,0.028811723,-0.08457529,0.02711545,-0.10263972,0.19191968,-0.00814943,-0.25773975,-0.07073079,-0.36108732,0.20827946,0.025826782,-0.12103541,0.025094539,0.16385841,-0.010110006,0.019736059,-0.06753588,0.029386386,0.039774075,-0.13212323,-0.07074463,-0.008002073,-0.009120703,-0.029360265,-0.0142826885,0.13752231,0.016666234,0.09380953,-0.048321784,0.095505744,-0.13384481,-0.1427055,-0.004364971,0.03976536,-0.26427603,0.037021786
-0.39261663,-0.0973259,-0.20501348,-0.1019187,-0.07044962,-0.14963296,-0.22130744,-0.17911318,-0.17101105,-0.008321136,-0.1682755,-0.043461345,0.0040595457,-0.1626058,0.03216166,-0.27167878,-0.09472668,-0.0043198913,-0.0897786,-0.005211722,0.018807828,-0.065640934,0.051974475,-0.36700583,-0.103976935,-0.107426256,0.021045651,-0.13729635,0.047776066,-0.109886765,-0.14023271,-0.080908164,-0.0008071847,-0.20648138,-0.047606215,-0.023731038,-0.2046629,-0.18742272,-0.12533389,-0.17836818,-0.12357907,-0.0875238,-0.17181808,-0.18117264,-0.24299929,-0.22487797,-0.055991422,-0.20878309,0.09053724,-0.15879872,-0.2655027,-0.14357881,-0.18214658,-0.0465632,0.066768676,-0.32830617,0.18698336,-0.1514599,-0.13865349,0.017618813,-0.00823082,-0.09430691,-0.056522004,-0.29873794,0.0026242957,-0.14478028,0.16768354,-0.18946564,-0.14171167,-0.2093955,-0.052790582,-0.29779235,-0.09532393,-0.12297104,0.040147282,-0.055210695,0.26739797,-0.34401372,-0.12658125,-0.23170014,-0.35002893,-0.13633,-0.095987655,0.060242936
0.011058509,-0.2868455,-0.19643742,-0.30312806,-0.20652887,-0.19590361,-0.12036413,-0.26340955,-0.1581144,-0.113613665,-0.39282972,-0.22105063,-0.23469353,-0.3926155,-0.14141831,-0.28940785,-0.33305442,-0.06709185,-0.1895371,-0.010229051,-0.13975713,-0.20658785,-0.24653377,-0.39381075,-0.15273829,-0.0045307875,-0.33472615,-0.299765,-0.35765842,-0.27448794,-0.11072429,-0.21090959,-0.1273701,-0.41395664,0.00363262,-0.06170495,-0.3156839,-0.038402125,-0.40407512,-0.1996148,-0.17092189,-0.18844852,-0.26034707,-0.46749753,-0.22958797,-0.2931417,-0.45454454,-0.16310951,-0.35215074,-0.20009339,-0.008859247,-0.23193169,-0.33384612,-0.061207294,-0.14565831,-0.24927247,-0.15955646,-0.41441974,-0.34842074,-0.27360278,-0.2918102,-0.27753124,-0.058544815,-0.078397095,-0.010993391,-0.13180755,-0.452022,-0.18305893,-0.19605082,-0.43315008,-0.28380507,-0.35250458,-0.32078063,-0.094757706,-0.22783074,-0.24929321,-0.05422756,-0.38861272,-0.074846596,-0.22820258,-0.2132783,-0.08596906,-0.105128825,-0.32023785
0.6168418,0.6073632,0.3281435,0.4479133,0.44139838,0.80739725,0.40017974,0.35665023,0.561835,0.54208827,0.62612855,0.016503826,0.5622022,0.5309089,0.9025079,0.3904133,0.70108306,0.5502362,0.5620699,0.58231914,0.20380431,0.48204988,0.56769955,0.31236973,0.43797585,0.56444514,0.38951632,0.49980947,0.5616412,0.55035967,0.47768253,0.6383263,0.27113038,0.62574947,0.63999224,0.73761356,0.44820482,0.52418697,0.5294748,0.45844218,0.69153666,0.3822658,0.5239864,0.4279685,0.28802887,0.49287048,0.4822809,0.7429831,0.5149065,0.58264214,0.5946485,0.49547073,0.47152275,0.41243756,0.26966873,0.2490978,0.40202093,0.564873,0.5617251,0.33403948,0.75945544,0.7514508,0.54396516,0.23134476,0.37269604,0.4239642,0.59495807,0.47048974,0.5094731,0.5722298,0.560018,0.5449493,0.5283861,0.4573628,0.71287346,0.584456,0.29014063,0.60726154,0.3408046,0.37246895,0.3384189,0.5159563,0.54176915,0.51719075
